2.33333,-0.145744,0.588152
2.36667,-0.151852,0.583294
2.4,-0.158073,0.578232
2.43333,-0.16455,0.572963
2.46667,-0.17125,0.567478
2.5,-0.17824,0.561769
2.53333,-0.185536,0.555828
2.56667,-0.193255,0.549644
2.6,-0.201355,0.543202
2.63333,-0.209949,0.53649
2.66667,-0.218958,0.529492
2.7,-0.228519,0.522193
2.73333,-0.238584,0.514576
2.76667,-0.249222,0.506623
2.8,-0.260362,0.498316
2.83333,-0.272102,0.489637
2.86667,-0.284408,0.480567
2.9,-0.297222,0.471087
2.93333,-0.310627,0.461179
2.96667,-0.324528,0.450825
3,-0.338941,0.440007
3.03333,-0.353845,0.428709
3.06667,-0.369165,0.416914
3.1,-0.384911,0.404609
3.13333,-0.40102,0.391779
3.16667,-0.417428,0.378411
3.2,-0.434124,0.364497
3.23333,-0.451016,0.350026
3.26667,-0.468069,0.334992
3.3,-0.485212,0.31939
3.33333,-0.502387,0.303216
3.36667,-0.519546,0.28647
3.4,-0.536597,0.269152
3.43333,-0.553507,0.251265
3.46667,-0.570165,0.232815
3.5,-0.586544,0.21381
3.53333,-0.602597,0.194258
3.56667,-0.618209,0.174172
3.6,-0.633369,0.153565
3.63333,-0.647989,0.132452
3.66667,-0.662043,0.110853
3.7,-0.675442,0.0887845
3.73333,-0.688182,0.0662698
3.76667,-0.7002,0.0433304
3.8,-0.711456,0.0199904
3.83333,-0.721918,-0.00372486
3.86667,-0.731573,-0.0277888
3.9,-0.740368,-0.0521746
3.93333,-0.748317,-0.0768535
3.96667,-0.755367,-0.101797
4,-0.761564,-0.126976
4.03333,-0.766842,-0.152362
4.06667,-0.771246,-0.177923
4.1,-0.774758,-0.203631
4.13333,-0.777416,-0.229457
4.16667,-0.779196,-0.255371
4.2,-0.780114,-0.281344
4.23333,-0.780246,-0.307348
4.26667,-0.779552,-0.333356
4.3,-0.778094,-0.359341
4.33333,-0.775882,-0.385277
4.36667,-0.772955,-0.41114
4.4,-0.769338,-0.436905
4.43333,-0.765066,-0.46255
4.46667,-0.760155,-0.488052
4.5,-0.754707,-0.51339
4.53333,-0.748597,-0.538547
4.56667,-0.742026,-0.563501
4.6,-0.7349,-0.588235
4.63333,-0.727306,-0.612732
4.66667,-0.719252,-0.636975
4.7,-0.710742,-0.66095
4.73333,-0.701814,-0.684642
4.76667,-0.692444,-0.708035
4.8,-0.682672,-0.731117
4.83333,-0.672546,-0.753873
4.86667,-0.661946,-0.776291
4.9,-0.650965,-0.798356
4.93333,-0.639616,-0.820054
4.96667,-0.627791,-0.841375
5,-0.615554,-0.862301
5.03333,-0.602826,-0.88282
5.06667,-0.589632,-0.902914
5.1,-0.575935,-0.922568
5.13333,-0.561703,-0.941766
5.16667,-0.546942,-0.96049
5.2,-0.531503,-0.978721
5.23333,-0.515494,-0.996438
5.26667,-0.498866,-1.01362
5.3,-0.481417,-1.03025
5.33333,-0.46325,-1.0463
5.36667,-0.444345,-1.06174
5.4,-0.42464,-1.07655
5.43333,-0.404052,-1.0907
5.46667,-0.382676,-1.10417
5.5,-0.360253,-1.11693
5.53333,-0.336993,-1.12894
5.56667,-0.312792,-1.14017
5.6,-0.287583,-1.1506
5.63333,-0.261483,-1.16018
5.66667,-0.234318,-1.1689
5.7,-0.206223,-1.17671
5.73333,-0.177172,-1.18358
5.76667,-0.147099,-1.18949
5.8,-0.116279,-1.19439
5.83333,-0.0843358,-1.19827
5.86667,-0.0516772,-1.20108
5.9,-0.0181782,-1.2028
5.93333,0.0161397,-1.20341
5.96667,0.0510442,-1.20287
6,0.0867212,-1.20117
6.03333,0.122842,-1.19828
6.06667,0.159506,-1.19418
6.1,0.196456,-1.18887
6.13333,0.233824,-1.18232
6.16667,0.27125,-1.17452
6.2,0.308901,-1.16548
6.23333,0.346341,-1.15519
6.26667,0.383799,-1.14364
6.3,0.420889,-1.13085
6.33333,0.457567,-1.11682
6.36667,0.493841,-1.10157
6.4,0.529332,-1.0851
6.43333,0.564129,-1.06746
6.46667,0.598068,-1.04866
6.5,0.630938,-1.02872
6.53333,0.662674,-1.00769
6.56667,0.693199,-0.9856
6.6,0.722292,-0.962493
6.63333,0.74998,-0.938417
6.66667,0.776069,-0.913418
6.7,0.800466,-0.887549
6.73333,0.82315,-0.860866
6.76667,0.843959,-0.833428
6.8,0.862893,-0.805296
6.83333,0.879854,-0.776533
6.86667,0.894831,-0.747205
6.9,0.907711,-0.717377
6.93333,0.91853,-0.68712
6.96667,0.92727,-0.656502
7,0.933886,-0.625593
7.03333,0.938398,-0.594464
7.06667,0.940897,-0.563184
7.1,0.9413,-0.53182
7.13333,0.939704,-0.500444
7.16667,0.936172,-0.46912
7.2,0.930747,-0.437915
7.23333,0.923519,-0.40689
7.26667,0.91458,-0.376106
7.3,0.903995,-0.34562
7.33333,0.891896,-0.315487
7.36667,0.878382,-0.285757
7.4,0.863559,-0.256477
7.43333,0.84758,-0.227692
7.46667,0.830552,-0.199439
7.5,0.812644,-0.171754
7.53333,0.793958,-0.144666
7.56667,0.77466,-0.118201
7.6,0.75489,-0.0923789
7.63333,0.734782,-0.0672159
7.66667,0.714488,-0.0427232
7.7,0.69415,-0.0189069
7.73333,0.6739,0.00423143
7.76667,0.653891,0.0266948
7.8,0.634238,0.0484911
7.83333,0.615059,0.0696324
7.86667,0.596482,0.0901344
7.9,0.578627,0.110017
7.93333,0.561583,0.129305
7.96667,0.545429,0.148024
8,0.530298,0.166205
8.03333,0.516215,0.183882
8.06667,0.503236,0.201089
8.1,0.491458,0.217863
8.13333,0.480873,0.234245
8.16667,0.471541,0.250274
8.2,0.46344,0.265992
8.23333,0.45662,0.28144
8.26667,0.451014,0.296661
8.3,0.446675,0.311695
8.33333,0.443479,0.326584
8.36667,0.441448,0.341367
8.4,0.440515,0.356082
8.43333,0.440596,0.370766
8.46667,0.441598,0.385452
8.5,0.443528,0.400172
8.53333,0.446184,0.414956
8.56667,0.449487,0.429829
8.6,0.453403,0.444812
8.63333,0.457714,0.459925
8.66667,0.46242,0.475183
8.7,0.467297,0.490597
8.73333,0.47226,0.506173
8.76667,0.477204,0.521915
8.8,0.482016,0.537822
8.83333,0.48646,0.553889
8.86667,0.490555,0.570104
8.9,0.4941,0.586456
8.93333,0.497033,0.602926
8.96667,0.499139,0.619494
9,0.500457,0.636132
9.03333,0.500758,0.652814
9.06667,0.500005,0.669506
9.1,0.498117,0.686173
9.13333,0.495011,0.702777
9.16667,0.490615,0.719277
9.2,0.48489,0.735631
9.23333,0.477744,0.751794
9.26667,0.469192,0.767719
9.3,0.459176,0.783358
9.33333,0.447727,0.798664
9.36667,0.434754,0.813588
9.4,0.420384,0.82808
9.43333,0.404515,0.842093
9.46667,0.387257,0.855577
9.5,0.368611,0.868485
9.53333,0.34866,0.880772
9.56667,0.327408,0.892394
9.6,0.30501,0.903308
9.63333,0.281442,0.913475
9.66667,0.256875,0.922857
9.7,0.231344,0.931419
9.73333,0.204989,0.93913
9.76667,0.177861,0.945963
9.8,0.150102,0.951892
9.83333,0.121812,0.956896
9.86667,0.0931477,0.960956
9.9,0.0641549,0.964061
9.93333,0.0350225,0.966199
9.96667,0.00574529,0.967367
10,-0.0233763,0.967558
10.0333,-0.0523853,0.966779
10.0667,-0.08111,0.965033
10.1,-0.10945,0.962329
10.1333,-0.137299,0.958681
10.1667,-0.164543,0.954104
10.2,-0.191134,0.948619
10.2333,-0.216973,0.942248
10.2667,-0.241916,0.935016
10.3,-0.266004,0.926952
10.3333,-0.289113,0.918085
10.3667,-0.311115,0.908448
10.4,-0.332165,0.898078
10.4333,-0.352006,0.887006
10.4667,-0.370781,0.875272
10.5,-0.388318,0.862913
10.5333,-0.404765,0.849969
10.5667,-0.419953,0.836477
10.6,-0.434074,0.822478
10.6333,-0.446972,0.808009
10.6667,-0.458761,0.79311
10.7,-0.469474,0.777818
10.7333,-0.479134,0.762169
10.7667,-0.487744,0.746198
10.8,-0.495424,0.729939
10.8333,-0.502138,0.713425
10.8667,-0.508073,0.696687
10.9,-0.513201,0.679752
10.9333,-0.517555,0.662645
10.9667,-0.521312,0.645393
11,-0.524411,0.628016
11.0333,-0.527099,0.610536
11.0667,-0.529236,0.592966
11.1,-0.531093,0.575324
11.1333,-0.532583,0.557621
11.1667,-0.533842,0.539869
11.2,-0.534915,0.522074
11.2333,-0.535908,0.504243
11.2667,-0.536799,0.48638
11.3,-0.537708,0.468486
11.3333,-0.538614,0.450563
11.3667,-0.539643,0.432609
11.4,-0.54073,0.414621
11.4333,-0.541971,0.396597
11.4667,-0.543386,0.378531
11.5,-0.544952,0.360418
11.5333,-0.546711,0.342253
11.5667,-0.548642,0.324029
11.6,-0.550788,0.305741
11.6333,-0.553032,0.287382
11.6667,-0.555485,0.268947
11.7,-0.558038,0.250431
11.7333,-0.560701,0.23183
11.7667,-0.563382,0.21314
11.8,-0.566133,0.19436
11.8333,-0.568834,0.175489
11.8667,-0.571448,0.156528
11.9,-0.573968,0.13748
11.9333,-0.576262,0.118348
11.9667,-0.578363,0.0991388
12,-0.58013,0.07986
12.0333,-0.581568,0.0605224
12.0667,-0.582564,0.0411368
12.1,-0.583106,0.021718
12.1333,-0.583089,0.00228114
12.1667,-0.582512,-0.0171552
12.2,-0.58125,-0.0365722
12.2333,-0.579329,-0.0559472
12.2667,-0.576638,-0.0752582
12.3,-0.573186,-0.0944795
12.3333,-0.56891,-0.113586
12.3667,-0.56374,-0.132549
12.4,-0.557723,-0.151341
12.4333,-0.550787,-0.169931
12.4667,-0.542931,-0.188291
12.5,-0.534147,-0.206389
12.5333,-0.52445,-0.224194
12.5667,-0.513794,-0.241675
12.6,-0.502264,-0.258802
12.6333,-0.489821,-0.275544
12.6667,-0.476531,-0.291871
12.7,-0.462375,-0.307756
12.7333,-0.44747,-0.323168
12.7667,-0.431786,-0.338084
12.8,-0.415414,-0.352477
12.8333,-0.398422,-0.366324
12.8667,-0.380821,-0.379605
12.9,-0.362775,-0.392299
12.9333,-0.344228,-0.404391
12.9667,-0.32537,-0.415865
13,-0.306202,-0.426711
13.0333,-0.286879,-0.436918
13.0667,-0.267383,-0.44648
13.1,-0.247905,-0.455393
13.1333,-0.228454,-0.463657
13.1667,-0.209144,-0.471272
13.2,-0.190056,-0.478243
13.2333,-0.171272,-0.484578
13.2667,-0.152871,-0.490288
13.3,-0.134916,-0.495383
13.3333,-0.117503,-0.49988
13.3667,-0.100694,-0.503797
13.4,-0.0845539,-0.507154
13.4333,-0.0691134,-0.509972
13.4667,-0.0544774,-0.512276
13.5,-0.0406516,-0.514092
13.5333,-0.0277019,-0.515447
13.5667,-0.0156677,-0.51637
13.6,-0.00453293,-0.516892
13.6333,0.00561297,-0.517044
13.6667,0.014829,-0.516856
13.7,0.023042,-0.516362
13.7333,0.030334,-0.515594
13.7667,0.0365514,-0.514583
13.8,0.0419211,-0.513365
13.8333,0.0463647,-0.511967
13.8667,0.0498426,-0.510422
13.9,0.0524908,-0.50876
13.9333,0.0542879,-0.507011
13.9667,0.0553608,-0.505201
14,0.055629,-0.503356
14.0333,0.0553098,-0.501501
14.0667,0.0542763,-0.499658
14.1,0.0527742,-0.497849
14.1333,0.0507635,-0.496089
14.1667,0.0483003,-0.494397
14.2,0.0455609,-0.492787
14.2333,0.0424719,-0.491269
14.2667,0.0392461,-0.489853
14.3,0.035845,-0.488545
14.3333,0.0324002,-0.48735
14.3667,0.0289562,-0.48627
14.4,0.0256053,-0.485305
14.4333,0.0223687,-0.484451
14.4667,0.019353,-0.483705
14.5,0.0166109,-0.48306
14.5333,0.0141513,-0.482507
14.5667,0.0120994,-0.482035
14.6,0.0104302,-0.481632
14.6333,0.00924021,-0.481284
14.6667,0.0085035,-0.480976
14.7,0.00831574,-0.480692
14.7333,0.00864744,-0.480415
14.7667,0.00952363,-0.480127
14.8,0.0110042,-0.47981
14.8333,0.0130257,-0.479443
14.8667,0.0156149,-0.479009
14.9,0.0187951,-0.478488
14.9333,0.0225261,-0.477862
14.9667,0.0267658,-0.477111
15,0.0315455,-0.476219
15.0333,0.0367704,-0.475167
15.0667,0.0424808,-0.473941
15.1,0.0486043,-0.472525
15.1333,0.0550908,-0.470905
15.1667,0.061866,-0.469069
15.2,0.0690007,-0.467007
15.2333,0.0763142,-0.464707
15.2667,0.0838298,-0.462163
15.3,0.0914428,-0.459368
15.3333,0.0991648,-0.45632
15.3667,0.106889,-0.453015
15.4,0.114584,-0.449452
15.4333,0.12221,-0.445632
15.4667,0.12967,-0.441559
15.5,0.136963,-0.437236
15.5333,0.144023,-0.432671
15.5667,0.150788,-0.42787
15.6,0.157241,-0.422844
15.6333,0.16336,-0.417603
15.6667,0.169053,-0.412157
15.7,0.174347,-0.406522
15.7333,0.179174,-0.400711
15.7667,0.183565,-0.394738
15.8,0.187452,-0.388619
15.8333,0.190857,-0.382371
15.8667,0.193745,-0.376009
15.9,0.196162,-0.369551
15.9333,0.198052,-0.363012
15.9667,0.199466,-0.35641
16,0.200458,-0.349761
16.0333,0.200923,-0.34308
16.0667,0.201008,-0.336382
16.1,0.200714,-0.329682
16.1333,0.199984,-0.322991
16.1667,0.198983,-0.316325
16.2,0.197646,-0.309692
16.2333,0.196114,-0.303104
16.2667,0.194315,-0.296567
16.3,0.192403,-0.29009
16.3333,0.190371,-0.283677
16.3667,0.188274,-0.277331
16.4,0.186169,-0.271055
16.4333,0.184095,-0.264849
16.4667,0.182109,-0.258713
16.5,0.18029,-0.252643
16.5333,0.178628,-0.246633
16.5667,0.177224,-0.240679
16.6,0.176092,-0.234771
16.6333,0.175277,-0.228901
16.6667,0.174822,-0.223059
16.7,0.174757,-0.217231
16.7333,0.175147,-0.211406
16.7667,0.175966,-0.205568
16.8,0.177267,-0.199702
16.8333,0.17908,-0.193794
16.8667,0.181423,-0.187824
16.9,0.184259,-0.181777
16.9333,0.187649,-0.175635
16.9667,0.191555,-0.16938
17,0.196021,-0.162995
17.0333,0.20097,-0.156461
17.0667,0.206453,-0.149762
17.1,0.212422,-0.14288
17.1333,0.218834,-0.135799
17.1667,0.225703,-0.128505
17.2,0.232979,-0.120981
17.2333,0.24064,-0.113215
17.2667,0.248607,-0.105194
17.3,0.256896,-0.0969071
17.3333,0.265413,-0.0883439
17.3667,0.27417,-0.0794968
17.4,0.283045,-0.0703578
17.4333,0.292036,-0.060923
17.4667,0.301085,-0.0511884
17.5,0.310164,-0.0411523
17.5333,0.319144,-0.0308135
17.5667,0.328062,-0.0201753
17.6,0.336834,-0.00923994
17.6333,0.345378,0.00198787
17.6667,0.353685,0.0135005
17.7,0.361706,0.02529
17.7333,0.369397,0.0373468
17.7667,0.376689,0.0496601
17.8,0.383558,0.0622164
17.8333,0.389995,0.0750016
17.8667,0.39596,0.0880015
17.9,0.401376,0.1012
17.9333,0.406273,0.114579
17.9667,0.410621,0.128122
18,0.414412,0.141809
18.0333,0.417596,0.155623
18.0667,0.420189,0.169543
18.1,0.422242,0.183549
18.1333,0.423658,0.197624
18.1667,0.424519,0.211746
18.2,0.424808,0.225896
18.2333,0.424593,0.240057
18.2667,0.42376,0.25421
18.3,0.422481,0.268335
18.3333,0.420707,0.282418
18.3667,0.41851,0.296441
18.4,0.415862,0.310392
18.4333,0.412836,0.324254
18.4667,0.4095,0.338015
18.5,0.405839,0.351665
18.5333,0.401909,0.365193
18.5667,0.397783,0.37859
18.6,0.393493,0.391849
18.6333,0.389048,0.404966
18.6667,0.384512,0.417934
18.7,0.379961,0.430751
18.7333,0.375442,0.443416
18.7667,0.370867,0.455931
18.8,0.366437,0.468293
18.8333,0.362133,0.480508
18.8667,0.357957,0.492579
18.9,0.353978,0.504511
18.9333,0.350191,0.51631
18.9667,0.346693,0.527983
19,0.343407,0.53954
19.0333,0.340412,0.550987
19.0667,0.337679,0.562334
19.1,0.335344,0.57359
19.1333,0.33323,0.584768
19.1667,0.33143,0.595875
19.2,0.329983,0.606923
19.2333,0.328805,0.617923
19.2667,0.327886,0.628883
19.3,0.327299,0.639812
19.3333,0.326897,0.650722
19.3667,0.326766,0.661619
19.4,0.326809,0.672511
19.4333,0.326984,0.683405
19.4667,0.327285,0.694304
19.5,0.32768,0.705214
19.5333,0.328116,0.716136
19.5667,0.32854,0.727073
19.6,0.328898,0.738025
19.6333,0.329139,0.748988
19.6667,0.329202,0.759959
19.7,0.329068,0.770933
19.7333,0.328653,0.781902
19.7667,0.32785,0.792857
19.8,0.326761,0.803785
19.8333,0.325116,0.814677
19.8667,0.32304,0.825514
19.9,0.320327,0.836282
19.9333,0.31706,0.84696
19.9667,0.313126,0.857529
20,0.308418,0.867966
20.0333,0.302986,0.878247
20.0667,0.296679,0.888346
20.1,0.28958,0.898236
20.1333,0.281539,0.907888
20.1667,0.272545,0.917273
20.2,0.262594,0.926358
20.2333,0.251672,0.935111
20.2667,0.239689,0.9435
20.3,0.226654,0.95149
20.3333,0.212549,0.959045
20.3667,0.197427,0.96613
20.4,0.181203,0.972711
20.4333,0.163849,0.978751
20.4667,0.145474,0.984212
20.5,0.125971,0.989061
20.5333,0.105448,0.99326
20.5667,0.083853,0.996775
20.6,0.061276,0.99957
20.6333,0.0376975,1.00161
20.6667,0.0131428,1.00287
20.7,-0.0123096,1.00331
20.7333,-0.0387096,1.0029
20.7667,-0.0659055,1.00161
20.8,-0.0939023,0.99941
20.8333,-0.122679,0.99628
20.8667,-0.152106,0.992191
20.9,-0.182194,0.987121
20.9333,-0.212867,0.981048
20.9667,-0.244052,0.973952
21,-0.275717,0.965817
21.0333,-0.307683,0.956626
21.0667,-0.34004,0.94637
21.1,-0.372682,0.935036
21.1333,-0.405461,0.922613
21.1667,-0.438337,0.909097
21.2,-0.471312,0.894486
21.2333,-0.504257,0.878776
21.2667,-0.537057,0.861967
21.3,-0.569749,0.844065
21.3333,-0.602222,0.825074
21.3667,-0.634316,0.805
21.4,-0.666143,0.783856
21.4333,-0.697476,0.761651
21.4667,-0.728447,0.738402
21.5,-0.758718,0.71412
21.5333,-0.788433,0.68883
21.5667,-0.817546,0.662548
21.6,-0.845913,0.635297
21.6333,-0.873476,0.6071
21.6667,-0.900228,0.577984
21.7,-0.92619,0.547976
21.7333,-0.951237,0.517103
21.7667,-0.97529,0.485395
21.8,-0.998363,0.452886
21.8333,-1.02052,0.419607
21.8667,-1.04152,0.38559
21.9,-1.06148,0.350873
21.9333,-1.08035,0.31549
21.9667,-1.09817,0.279478
22,-1.11474,0.242872
22.0333,-1.13019,0.205714
22.0667,-1.14448,0.168041
22.1,-1.15766,0.129892
22.1333,-1.1695,0.0913034
22.1667,-1.18021,0.05232
22.2,-1.18972,0.0129796
22.2333,-1.19808,-0.0266777
22.2667,-1.20509,-0.0666136
22.3,-1.21098,-0.106783
22.3333,-1.2157,-0.147149
22.3667,-1.21911,-0.187673
22.4,-1.22136,-0.228309
22.4333,-1.22245,-0.269021
22.4667,-1.22239,-0.30977
22.5,-1.22103,-0.350516
22.5333,-1.21859,-0.391217
22.5667,-1.21496,-0.431837
22.6,-1.21029,-0.472335
22.6333,-1.20434,-0.512679
22.6667,-1.19734,-0.552823
22.7,-1.18921,-0.592735
22.7333,-1.18009,-0.632375
22.7667,-1.16973,-0.671711
22.8,-1.15839,-0.710702
22.8333,-1.14605,-0.749315
22.8667,-1.13252,-0.787517
22.9,-1.11809,-0.825267
22.9333,-1.10259,-0.862537
22.9667,-1.08617,-0.89929
23,-1.06868,-0.935496
23.0333,-1.05025,-0.971119
23.0667,-1.03088,-1.00613
23.1,-1.01062,-1.04049
23.1333,-0.989381,-1.07418
23.1667,-0.967201,-1.10716
23.2,-0.944252,-1.1394
23.2333,-0.920316,-1.17087
23.2667,-0.895532,-1.20155
23.3,-0.869944,-1.2314
23.3333,-0.843565,-1.2604
23.3667,-0.816278,-1.28852
23.4,-0.78823,-1.31573
23.4333,-0.759441,-1.342
23.4667,-0.730015,-1.36731
23.5,-0.69957,-1.39165
23.5333,-0.668653,-1.41497
23.5667,-0.637017,-1.43726
23.6,-0.604649,-1.45849
23.6333,-0.571636,-1.47865
23.6667,-0.538073,-1.4977
23.7,-0.50393,-1.51564
23.7333,-0.469229,-1.53243
23.7667,-0.433888,-1.54807
23.8,-0.398126,-1.56254
23.8333,-0.361973,-1.57581
23.8667,-0.325266,-1.58787
23.9,-0.288234,-1.59872
23.9333,-0.250858,-1.60832
23.9667,-0.213118,-1.61669
24,-0.174987,-1.62379
24.0333,-0.136821,-1.62962
24.0667,-0.0983441,-1.63418
24.1,-0.059731,-1.63746
24.1333,-0.0209999,-1.63945
24.1667,0.0178885,-1.64015
24.2,0.0566947,-1.63956
24.2333,0.0955009,-1.63767
24.2667,0.134364,-1.63448
24.3,0.172906,-1.63
24.3333,0.211544,-1.62424
24.3667,0.249742,-1.61719
24.4,0.287794,-1.60886
24.4333,0.325577,-1.59927
24.4667,0.362967,-1.58842
24.5,0.399967,-1.57632
24.5333,0.43646,-1.56299
24.5667,0.472627,-1.54844
24.6,0.508225,-1.53268
24.6333,0.543065,-1.51574
24.6667,0.57744,-1.49764
24.7,0.61124,-1.47839
24.7333,0.64417,-1.45802
24.7667,0.676385,-1.43655
24.8,0.707896,-1.414
24.8333,0.738623,-1.3904
24.8667,0.768374,-1.36578
24.9,0.79736,-1.34017
24.9333,0.825401,-1.31359
24.9667,0.852578,-1.28608
25,0.878752,-1.25766
25.0333,0.903869,-1.22837
25.0667,0.928091,-1.19824
25.1,0.951322,-1.1673
25.1333,0.973449,-1.13559
25.1667,0.994556,-1.10314
25.2,1.01462,-1.06999
25.2333,1.03366,-1.03617
25.2667,1.05154,-1.00172
25.3,1.06844,-0.966664
25.3333,1.08425,-0.931049
25.3667,1.09895,-0.894908
25.4,1.11261,-0.858276
25.4333,1.12518,-0.821189
25.4667,1.13676,-0.783683
25.5,1.14718,-0.745791
25.5333,1.1566,-0.707552
25.5667,1.16505,-0.668998
25.6,1.17236,-0.630163
25.6333,1.17869,-0.591084
25.6667,1.18404,-0.551795
25.7,1.18844,-0.512327
25.7333,1.19173,-0.472712
25.7667,1.19413,-0.432987
25.8,1.19557,-0.393183
25.8333,1.19612,-0.35333
25.8667,1.19563,-0.31346
25.9,1.19425,-0.273606
25.9333,1.19198,-0.233797
25.9667,1.18887,-0.194065
26,1.18475,-0.154436
26.0333,1.17977,-0.114944
26.0667,1.17401,-0.0756181
26.1,1.16724,-0.0364843
26.1333,1.15968,0.00242369
26.1667,1.15125,0.0410796
26.2,1.14203,0.0794547
26.2333,1.13182,0.117522
26.2667,1.12083,0.15525
26.3,1.10897,0.19261
26.3333,1.09632,0.229576
26.3667,1.08271,0.26612
26.4,1.0683,0.302211
26.4333,1.05302,0.33782
26.4667,1.03693,0.372921
26.5,1.01989,0.407485
26.5333,1.00203,0.441482
26.5667,0.983374,0.474883
26.6,0.963718,0.507662
26.6333,0.943261,0.539786
26.6667,0.921975,0.571228
26.7,0.89982,0.60196
26.7333,0.876755,0.631954
26.7667,0.852873,0.661179
26.8,0.828175,0.689609
26.8333,0.802653,0.717214
26.8667,0.776253,0.74397
26.9,0.749077,0.769845
26.9333,0.721164,0.794814
26.9667,0.692487,0.818853
27,0.663035,0.841936
27.0333,0.632862,0.864037
27.0667,0.602111,0.885132
27.1,0.570663,0.905202
27.1333,0.538598,0.924225
27.1667,0.506045,0.942178
27.2,0.472963,0.959046
27.2333,0.439451,0.974811
27.2667,0.405509,0.98946
27.3,0.371289,1.00298
27.3333,0.336732,1.01535
27.3667,0.302042,1.02658
27.4,0.267162,1.03665
27.4333,0.232236,1.04555
27.4667,0.197339,1.05329
27.5,0.162542,1.05987
27.5333,0.127898,1.06529
27.5667,0.0934982,1.06955
27.6,0.0594807,1.07267
27.6333,0.0258601,1.07465
27.6667,-0.00727057,1.07551
27.7,-0.0398183,1.07527
27.7333,-0.0716185,1.07394
27.7667,-0.102725,1.07156
27.8,-0.13293,1.06813
27.8333,-0.162295,1.0637
27.8667,-0.19058,1.05829
27.9,-0.217767,1.05194
27.9333,-0.243859,1.04468
27.9667,-0.268736,1.03655
28,-0.292214,1.02759
28.0333,-0.314419,1.01785
28.0667,-0.335281,1.00737
28.1,-0.354626,0.996196
28.1333,-0.372432,0.984375
28.1667,-0.388761,0.97196
28.2,-0.403483,0.959002
28.2333,-0.416594,0.945552
28.2667,-0.428093,0.931666
28.3,-0.437981,0.917396
28.3333,-0.446316,0.902797
28.3667,-0.452846,0.887919
28.4,-0.457883,0.872825
28.4333,-0.461315,0.857562
28.4667,-0.463112,0.842185
28.5,-0.463421,0.826748
28.5333,-0.46215,0.8113
28.5667,-0.459539,0.795895
28.6,-0.455402,0.780577
28.6333,-0.449914,0.765397
28.6667,-0.443256,0.7504
28.7,-0.435305,0.735625
28.7333,-0.426185,0.721115
28.7667,-0.416043,0.706908
28.8,-0.404913,0.69304
28.8333,-0.392901,0.679543
28.8667,-0.380058,0.666447
28.9,-0.36651,0.653778
28.9333,-0.352344,0.641561
28.9667,-0.337633,0.629816
29,-0.322518,0.618562
29.0333,-0.307045,0.607811
29.0667,-0.291313,0.597576
29.1,-0.275436,0.587866
29.1333,-0.259529,0.578685
29.1667,-0.243596,0.570034
29.2,-0.227804,0.561914
29.2333,-0.212105,0.55432
29.2667,-0.196758,0.54725
29.3,-0.181664,0.540692
29.3333,-0.167039,0.534636
29.3667,-0.152832,0.529068
29.4,-0.139074,0.523974
29.4333,-0.125889,0.519338
29.4667,-0.113295,0.515142
29.5,-0.101323,0.511365
29.5333,-0.0899649,0.507988
29.5667,-0.0792986,0.504989
29.6,-0.0692725,0.502346
29.6333,-0.0599456,0.500037
29.6667,-0.05124,0.498038
29.7,-0.0432408,0.49633
29.7333,-0.0358549,0.494889
