,t,ax,ay,az,wx,wy,wz
6437,8.04625,1.040877,4.396811,9.37448,0.0,0.0,0.0
6438,8.0475,1.114457,4.526622,9.33799,0.0,0.0,0.0
6439,8.04875,1.151545,4.72044,9.306883,0.0,0.0,0.0
6440,8.05,1.208375,4.72044,9.307481,0.0,0.0,0.0
6441,8.05125,1.287936,4.863411,9.270991,0.0,0.0,0.0
6442,8.0525,1.433898,4.956133,9.262018,0.0,0.0,0.0
6443,8.05375,1.517049,4.960919,9.262018,0.0,0.0,0.0
6444,8.055,1.629512,4.977071,9.218349,0.0,0.0,0.0
6445,8.05625,1.603789,4.935794,9.187242,0.0,0.0,0.0
6446,8.057500000000001,1.599003,4.758127,9.245268,0.0,0.0,0.0
6447,8.05875,1.599003,4.630709,9.19442,0.0,0.0,0.0
6448,8.06,1.743769,4.417748,9.21117,0.0,0.0,0.0
6449,8.06125,1.773081,4.417748,9.238688,0.0,0.0,0.0
6450,8.0625,1.820339,4.171287,9.22134,0.0,0.0,0.0
6451,8.06375,1.743171,3.955933,9.22134,0.0,0.0,0.0
6452,8.065,1.781456,3.731606,9.253044,0.0,0.0,0.0
6453,8.06625,1.781456,3.477369,9.288937,0.0,0.0,0.0
6454,8.0675,1.720439,3.477369,9.282357,0.0,0.0,0.0
6455,8.06875,1.727617,3.183052,9.282357,0.0,0.0,0.0
6456,8.07,1.679163,2.898904,9.285348,0.0,0.0,0.0
6457,8.071250000000001,1.679163,2.553739,9.350552,0.0,0.0,0.0
6458,8.0725,1.64686,2.553739,9.379266,0.0,0.0,0.0
6459,8.07375,1.568495,2.229512,9.379266,0.0,0.0,0.0
6460,8.075,1.4668,1.902892,9.385846,0.0,0.0,0.0
6461,8.07625,1.471585,1.53021,9.473184,0.0,0.0,0.0
6462,8.0775,1.471585,1.53021,9.542576,0.0,0.0,0.0
6463,8.07875,1.396211,1.180857,9.614959,0.0,0.0,0.0
6464,8.08,1.401595,0.757926,9.614959,0.0,0.0,0.0
6465,8.08125,1.428515,0.318843,9.579067,0.0,0.0,0.0
6466,8.0825,1.428515,-0.116051,9.646066,0.0,0.0,0.0
6467,8.08375,1.387837,-0.116051,9.752546,0.0,0.0,0.0
6468,8.085,1.320838,-0.521037,9.752546,0.0,0.0,0.0
6469,8.08625,1.275972,-0.872782,9.833304,0.0,0.0,0.0
6470,8.0875,1.275972,-1.175474,9.842277,0.0,0.0,0.0
6471,8.088750000000001,1.109671,-1.175474,9.926026,0.0,0.0,0.0
6472,8.09,1.017547,-1.497308,9.926026,0.0,0.0,0.0
6473,8.09125,0.921236,-1.783251,10.045069,0.0,0.0,0.0
6474,8.0925,0.921236,-2.057827,10.075577,0.0,0.0,0.0
6475,8.09375,0.813559,-2.057827,10.075577,0.0,0.0,0.0
6476,8.095,0.780658,-2.336591,10.103693,0.0,0.0,0.0
6477,8.09625,0.780658,-2.658425,10.137791,0.0,0.0,0.0
6478,8.0975,0.768096,-2.874378,10.200004,0.0,0.0,0.0
6479,8.09875,0.70648,-2.874378,10.223932,0.0,0.0,0.0
6480,8.1,0.583848,-2.991626,10.314261,0.0,0.0,0.0
6481,8.10125,0.244666,-3.023331,10.861021,0.0,0.0,0.0
6482,8.102500000000001,-1.875374,-2.499901,10.861021,0.0,0.0,0.0
6483,8.10375,-1.101296,-2.188236,10.478768,0.0,0.0,0.0
6484,8.105,0.66341,-2.377269,10.036694,0.0,0.0,0.0
6485,8.10625,0.66341,-2.404188,10.349555,0.0,0.0,0.0
6486,8.1075,0.160917,-2.219342,10.220343,0.0,0.0,0.0
6487,8.10875,0.284745,-2.219342,9.705886,0.0,0.0,0.0
6488,8.11,1.947159,-2.142772,9.747162,0.0,0.0,0.0
6489,8.11125,2.027917,-1.899302,9.66461,0.0,0.0,0.0
6490,8.1125,2.084746,-1.559522,9.66461,0.0,0.0,0.0
6491,8.11375,1.859223,-1.028913,9.622736,0.0,0.0,0.0
6492,8.115,1.076171,-0.34995,9.75793,0.0,0.0,0.0
6493,8.11625,0.346361,0.39003,9.812367,0.0,0.0,0.0
6494,8.1175,-0.022731,1.040279,9.70469,0.0,0.0,0.0
6495,8.11875,-0.022731,1.593619,9.703493,0.0,0.0,0.0
6496,8.120000000000001,-0.087936,2.06022,9.628718,0.0,0.0,0.0
6497,8.12125,0.095114,2.06022,9.519246,0.0,0.0,0.0
6498,8.1225,0.260817,2.456232,9.48455,0.0,0.0,0.0
6499,8.12375,0.412163,2.813361,9.468997,0.0,0.0,0.0
6500,8.125,0.449252,3.214158,9.360722,0.0,0.0,0.0
6501,8.12625,0.377467,3.617947,9.466604,0.0,0.0,0.0
6502,8.1275,0.279362,4.058227,9.503094,0.0,0.0,0.0
6503,8.12875,0.228514,4.328616,9.503094,0.0,0.0,0.0
6504,8.13,0.218345,4.741976,9.469595,0.0,0.0,0.0
6505,8.13125,0.200997,4.942375,9.450452,0.0,0.0,0.0
6506,8.1325,0.200997,5.210969,9.412167,0.0,0.0,0.0
6507,8.133750000000001,0.345762,5.375475,9.356534,0.0,0.0,0.0
6508,8.135,0.467198,5.456831,9.339784,0.0,0.0,0.0
6509,8.13625,0.580857,5.456831,9.390632,0.0,0.0,0.0
6510,8.1375,0.629312,5.568696,9.332606,0.0,0.0,0.0
6511,8.13875,0.724427,5.576473,9.332606,0.0,0.0,0.0
6512,8.14,0.829711,5.498706,9.306285,0.0,0.0,0.0
6513,8.14125,0.984048,5.465206,9.299705,0.0,0.0,0.0
6514,8.1425,0.984048,5.374877,9.263812,0.0,0.0,0.0
6515,8.14375,1.095314,5.323432,9.302097,0.0,0.0,0.0
6516,8.145,1.244865,5.255834,9.259625,0.0,0.0,0.0
6517,8.14625,1.31665,5.152943,9.208179,0.0,0.0,0.0
6518,8.1475,1.424925,5.152943,9.209974,0.0,0.0,0.0
6519,8.14875,1.567298,4.983053,9.239884,0.0,0.0,0.0
6520,8.15,1.689332,4.734797,9.229116,0.0,0.0,0.0
6521,8.151250000000001,1.768295,4.470989,9.229116,0.0,0.0,0.0
6522,8.1525,1.807179,4.218546,9.178269,0.0,0.0,0.0
6523,8.15375,1.807179,3.851846,9.136993,0.0,0.0,0.0
6524,8.155,1.875972,3.851846,9.198608,0.0,0.0,0.0
6525,8.15625,1.935195,3.540779,9.198608,0.0,0.0,0.0
6526,8.1575,1.968096,3.164507,9.179465,0.0,0.0,0.0
6527,8.15875,1.968096,2.744567,9.136394,0.0,0.0,0.0
6528,8.16,2.026122,2.744567,9.22792,0.0,0.0,0.0
6529,8.16125,2.114656,2.303091,9.22792,0.0,0.0,0.0
6530,8.1625,2.089532,1.91007,9.272785,0.0,0.0,0.0
6531,8.16375,2.089532,1.448255,9.229116,0.0,0.0,0.0
6532,8.165000000000001,2.160718,1.448255,9.330213,0.0,0.0,0.0
6533,8.16625,2.115853,0.955334,9.330213,0.0,0.0,0.0
6534,8.1675,2.073978,0.538385,9.419346,0.0,0.0,0.0
6535,8.16875,2.073978,0.175872,9.423533,0.0,0.0,0.0
6536,8.17,2.000399,0.175872,9.515059,0.0,0.0,0.0
6537,8.17125,1.815554,-0.112462,9.515059,0.0,0.0,0.0
6538,8.1725,1.815554,-0.433699,9.637093,0.0,0.0,0.0
6539,8.17375,1.628913,-0.830907,9.651449,0.0,0.0,0.0
6540,8.175,1.543968,-0.830907,9.697511,0.0,0.0,0.0
6541,8.17625,1.44347,-1.241276,9.697511,0.0,0.0,0.0
6542,8.1775,1.44347,-1.599601,9.879366,0.0,0.0,0.0
