,t,ax,ay,az
0,0.0,-1.109671,-0.068195,9.930811
1,0.00125,-1.09651,-0.068195,9.930811
2,0.0025,-1.09651,-0.109471,9.905089
3,0.00375,-1.088734,-0.109471,9.917053
4,0.005,-1.051645,-0.111864,9.917053
5,0.00625,-1.051645,-0.111864,9.921838
6,0.0075,-1.132403,-0.13639,9.921838
7,0.00875,-1.132403,-0.074775,9.90808
8,0.01,-1.09651,-0.074775,9.90808
9,0.01125,-1.09651,-0.056829,9.930213
10,0.0125,-1.107278,-0.056829,9.930213
11,0.01375,-1.107278,-0.105882,9.938588
12,0.015,-1.119242,-0.105882,9.938588
13,0.01625,-1.119242,-0.078364,9.900901
14,0.0175,-1.121635,-0.078364,9.900901
15,0.01875,-1.121635,-0.083748,9.915258
16,0.02,-1.095314,-0.083748,9.915258
17,0.02125,-1.095314,-0.093918,9.893125
18,0.0225,-1.101894,-0.093918,9.893125
19,0.02375,-1.101894,-0.080159,9.879964
20,0.025,-1.126421,-0.080159,9.879964
21,0.02625,-1.153938,-0.131605,9.920642
22,0.0275,-1.153938,-0.131605,9.920642
23,0.02875,-1.138385,-0.107677,9.893723
24,0.03,-1.138385,-0.107677,9.893723
25,0.03125,-1.129412,-0.11665,9.899107
26,0.0325,-1.129412,-0.11665,9.923035
27,0.03375,-1.152742,-0.087936,9.923035
28,0.035,-1.152742,-0.087936,9.913464
29,0.03625,-1.119242,-0.0664,9.913464
30,0.0375,-1.119242,-0.0664,9.894321
31,0.03875,-1.13001,-0.103489,9.894321
32,0.04,-1.13001,-0.103489,9.902098
33,0.04125,-1.089332,-0.070588,9.902098
34,0.0425,-1.089332,-0.070588,9.90449
35,0.043750000000000004,-1.114457,-0.120837,9.90449
36,0.045,-1.114457,-0.120837,9.909276
37,0.04625,-1.130608,-0.081954,9.909276
38,0.0475,-1.130608,-0.097507,9.893125
39,0.04875,-1.122832,-0.097507,9.893125
40,0.05,-1.070788,-0.117846,9.888339
41,0.051250000000000004,-1.070788,-0.117846,9.921838
42,0.0525,-1.115653,-0.085543,9.921838
43,0.05375,-1.115653,-0.065204,9.892526
44,0.055,-1.091127,-0.065204,9.892526
45,0.05625,-1.091127,-0.09332,9.933204
46,0.0575,-1.115055,-0.09332,9.933204
47,0.058750000000000004,-1.11984,-0.097507,9.900303
48,0.06,-1.11984,-0.097507,9.893723
49,0.06125,-1.112662,-0.089132,9.893723
50,0.0625,-1.112662,-0.107078,9.915856
51,0.06375,-1.082752,-0.107078,9.915856
52,0.065,-1.111466,-0.092123,9.899705
53,0.06625,-1.111466,-0.092123,9.898508
54,0.0675,-1.143769,-0.101694,9.898508
55,0.06875,-1.143769,-0.079561,9.892526
56,0.07,-1.086341,-0.079561,9.892526
57,0.07125000000000001,-1.18684,-0.090329,9.917651
58,0.0725,-1.18684,-0.090329,9.917651
59,0.07375,-1.095912,-0.07657,9.918249
60,0.075,-1.095912,-0.07657,9.905687
61,0.07625,-1.187438,-0.108275,9.905687
62,0.0775,-1.187438,-0.131605,9.915856
63,0.07875,-1.12343,-0.131605,9.915856
64,0.08,-1.144367,-0.080757,9.866205
65,0.08125,-1.144367,-0.080757,9.866205
66,0.0825,-1.115055,-0.141774,9.909874
67,0.08375,-1.115055,-0.141774,9.903294
68,0.085,-1.106082,-0.098703,9.903294
69,0.08625000000000001,-1.106082,-0.084346,9.898508
70,0.08750000000000001,-1.088734,-0.084346,9.898508
71,0.08875,-1.088734,-0.100498,9.918847
72,0.09,-1.095912,-0.100498,9.918847
73,0.09125,-1.050449,-0.122632,9.909276
74,0.0925,-1.050449,-0.122632,9.918847
75,0.09375,-1.109073,-0.068195,9.918847
76,0.095,-1.109073,-0.133998,9.919446
77,0.09625,-1.095912,-0.133998,9.919446
78,0.0975,-1.095912,-0.095114,9.891928
79,0.09875,-1.095912,-0.095114,9.891928
80,0.1,-1.140179,-0.062811,9.923633
81,0.10125,-1.140179,-0.062811,9.915258
82,0.10250000000000001,-1.103091,-0.088534,9.915258
83,0.10375000000000001,-1.103091,-0.086141,9.894919
84,0.105,-1.094118,-0.086141,9.894919
85,0.10625,-1.094118,-0.110668,9.896714
86,0.1075,-1.140778,-0.110668,9.896714
87,0.10875,-1.107876,-0.078963,9.876375
88,0.11,-1.107876,-0.078963,9.905089
89,0.11125,-1.150947,-0.110668,9.905089
90,0.1125,-1.150947,-0.110668,9.902696
91,0.11375,-1.152144,-0.108275,9.902696
92,0.115,-1.152144,-0.077168,9.875777
93,0.11625,-1.112064,-0.077168,9.875777
94,0.11750000000000001,-1.116849,-0.067597,9.909276
95,0.11875000000000001,-1.116849,-0.067597,9.909276
96,0.12,-1.14317,-0.091525,9.896116
97,0.12125,-1.14317,-0.071186,9.920642
98,0.1225,-1.070788,-0.071186,9.920642
