,t,ax,ay,az,wx,wy,wz
32,0.04,-0.005383,-0.185443,9.957133,0.0,0.0,0.0
33,0.04125,-0.001794,-0.205782,9.959525,0.0,0.0,0.0
34,0.0425,-0.022731,-0.145363,9.950552,0.0,0.0,0.0
35,0.043750000000000004,-0.034097,-0.221934,9.950552,0.0,0.0,0.0
36,0.045,0.014955,-0.156729,9.984052,0.0,0.0,0.0
37,0.04625,-0.007776,-0.167497,9.956534,0.0,0.0,0.0
38,0.0475,-0.021535,-0.185443,9.964311,0.0,0.0,0.0
39,0.04875,-0.021535,-0.186041,9.965507,0.0,0.0,0.0
40,0.05,0.011365,-0.177068,9.933204,0.0,0.0,0.0
41,0.051250000000000004,0.016749,-0.177068,9.95115,0.0,0.0,0.0
42,0.0525,0.01974,-0.156729,9.990632,0.0,0.0,0.0
43,0.05375,-0.014955,-0.186041,9.982257,0.0,0.0,0.0
44,0.055,0.007178,-0.15972,9.982257,0.0,0.0,0.0
45,0.05625,-0.022731,-0.183649,9.973284,0.0,0.0,0.0
46,0.0575,-0.016151,-0.170488,9.948758,0.0,0.0,0.0
47,0.058750000000000004,-0.041874,-0.134596,9.964909,0.0,0.0,0.0
48,0.06,-0.041874,-0.169292,9.936195,0.0,0.0,0.0
49,0.06125,0.00658,-0.183649,9.981061,0.0,0.0,0.0
50,0.0625,-0.034695,-0.18305,9.972686,0.0,0.0,0.0
51,0.06375,0.035294,-0.18305,9.982855,0.0,0.0,0.0
52,0.065,-0.012562,-0.178265,9.982855,0.0,0.0,0.0
53,0.06625,-0.004785,-0.171685,9.959525,0.0,0.0,0.0
54,0.0675,0.014955,-0.173479,9.942177,0.0,0.0,0.0
55,0.06875,0.032303,-0.193818,9.991828,0.0,0.0,0.0
56,0.07,0.032303,-0.166301,9.981659,0.0,0.0,0.0
57,0.07125000000000001,0.041874,-0.187238,9.983454,0.0,0.0,0.0
58,0.0725,0.024526,-0.180658,9.990034,0.0,0.0,0.0
59,0.07375,-0.007178,-0.180658,9.977472,0.0,0.0,0.0
60,0.075,0.016151,-0.188434,9.977472,0.0,0.0,0.0
61,0.07625,-0.004187,-0.145363,9.977472,0.0,0.0,0.0
62,0.0775,-0.005982,-0.181854,9.957731,0.0,0.0,0.0
63,0.07875,-0.019142,-0.171086,9.991828,0.0,0.0,0.0
64,0.08,0.019142,-0.156729,9.968498,0.0,0.0,0.0
65,0.08125,0.019142,-0.168095,9.952945,0.0,0.0,0.0
66,0.0825,-0.01316,-0.180059,9.966106,0.0,0.0,0.0
67,0.08375,0.00658,-0.198604,9.973882,0.0,0.0,0.0
68,0.085,-0.013758,-0.198604,9.988239,0.0,0.0,0.0
69,0.08625000000000001,0.005982,-0.195015,9.971489,0.0,0.0,0.0
70,0.08750000000000001,0.007178,-0.173479,9.988239,0.0,0.0,0.0
71,0.08875,0.020338,-0.15972,9.99482,0.0,0.0,0.0
72,0.09,0.014356,-0.179461,9.99482,0.0,0.0,0.0
73,0.09125,0.01974,-0.175274,9.999007,0.0,0.0,0.0
74,0.0925,0.01974,-0.163908,9.980463,0.0,0.0,0.0
75,0.09375,-0.02991,-0.163908,9.974481,0.0,0.0,0.0
76,0.095,0.028115,-0.191425,9.974481,0.0,0.0,0.0
77,0.09625,0.02333,-0.188434,9.97807,0.0,0.0,0.0
78,0.0975,0.02333,-0.178265,9.997811,0.0,0.0,0.0
79,0.09875,0.01316,-0.178265,9.991828,0.0,0.0,0.0
80,0.1,0.021535,-0.172881,9.991828,0.0,0.0,0.0
81,0.10125,0.002991,-0.23988,9.97807,0.0,0.0,0.0
82,0.10250000000000001,0.002991,-0.160319,9.946963,0.0,0.0,0.0
83,0.10375000000000001,-0.004187,-0.160319,9.953543,0.0,0.0,0.0
84,0.105,0.016151,-0.173479,9.953543,0.0,0.0,0.0
85,0.10625,0.014955,-0.200997,9.979864,0.0,0.0,0.0
86,0.1075,0.038285,-0.187238,9.984052,0.0,0.0,0.0
87,0.10875,-0.043669,-0.172283,9.958927,0.0,0.0,0.0
88,0.11,-0.043669,-0.15972,9.981659,0.0,0.0,0.0
89,0.11125,0.010169,-0.160319,9.984052,0.0,0.0,0.0
90,0.1125,0.005383,-0.153738,9.968498,0.0,0.0,0.0
91,0.11375,-0.010169,-0.153738,10.004391,0.0,0.0,0.0
92,0.115,-0.038883,-0.187238,9.971489,0.0,0.0,0.0
93,0.11625,0.0,-0.161515,9.939186,0.0,0.0,0.0
94,0.11750000000000001,0.004187,-0.220139,9.939186,0.0,0.0,0.0
95,0.11875000000000001,-0.032901,-0.17647,10.003793,0.0,0.0,0.0
96,0.12,-0.008374,-0.154337,9.977472,0.0,0.0,0.0
97,0.12125,0.027517,-0.175872,9.960124,0.0,0.0,0.0
98,0.1225,0.027517,-0.139381,9.973882,0.0,0.0,0.0
99,0.12375,0.025722,-0.192622,9.974481,0.0,0.0,0.0
100,0.125,0.027517,-0.181256,9.966106,0.0,0.0,0.0
101,0.12625,-0.023928,-0.191425,9.978668,0.0,0.0,0.0
102,0.1275,0.018544,-0.191425,9.966106,0.0,0.0,0.0
103,0.12875,0.014356,-0.168095,9.975079,0.0,0.0,0.0
104,0.13,-0.007178,-0.178863,9.975079,0.0,0.0,0.0
105,0.13125,-0.030508,-0.154935,9.971489,0.0,0.0,0.0
106,0.1325,-0.030508,-0.181256,10.0014,0.0,0.0,0.0
107,0.13375,-0.025124,-0.181256,9.946365,0.0,0.0,0.0
108,0.135,-0.000598,-0.162711,9.946365,0.0,0.0,0.0
109,0.13625,0.004187,-0.174676,9.970891,0.0,0.0,0.0
110,0.1375,0.004187,-0.179461,9.995418,0.0,0.0,0.0
111,0.13875,0.001794,-0.179461,9.985846,0.0,0.0,0.0
112,0.14,-0.001794,-0.207577,9.985846,0.0,0.0,0.0
113,0.14125000000000001,0.035892,-0.21655,9.985846,0.0,0.0,0.0
114,0.14250000000000002,0.035892,-0.168095,9.972686,0.0,0.0,0.0
115,0.14375000000000002,-0.003589,-0.168095,9.979266,0.0,0.0,0.0
116,0.145,0.008973,-0.171086,9.987043,0.0,0.0,0.0
117,0.14625,-0.001794,-0.131007,9.987043,0.0,0.0,0.0
118,0.1475,-0.001794,-0.205184,9.997811,0.0,0.0,0.0
119,0.14875,0.000598,-0.205184,9.971489,0.0,0.0,0.0
120,0.15,0.018544,-0.171086,9.971489,0.0,0.0,0.0
121,0.15125,-0.035294,-0.181854,9.988837,0.0,0.0,0.0
122,0.1525,-0.035294,-0.202791,9.961918,0.0,0.0,0.0
123,0.15375,0.007776,-0.202791,9.967302,0.0,0.0,0.0
124,0.155,-0.00658,-0.201595,9.967302,0.0,0.0,0.0
125,0.15625,0.029312,-0.19322,9.977472,0.0,0.0,0.0
126,0.1575,0.029312,-0.162711,9.987043,0.0,0.0,0.0
127,0.15875,0.014955,-0.162711,9.993623,0.0,0.0,0.0
128,0.16,-0.001196,-0.186041,9.993623,0.0,0.0,0.0
129,0.16125,-0.001196,-0.190827,9.960722,0.0,0.0,0.0
130,0.1625,-0.001196,-0.192622,9.960124,0.0,0.0,0.0
131,0.16375,0.003589,-0.192622,9.9679,0.0,0.0,0.0
132,0.165,0.020937,-0.160917,9.9679,0.0,0.0,0.0
133,0.16625,0.002392,-0.17647,9.993623,0.0,0.0,0.0
134,0.1675,0.002392,-0.18305,9.969695,0.0,0.0,0.0
135,0.16875,0.022731,-0.18305,9.968498,0.0,0.0,0.0
136,0.17,0.007178,-0.172283,9.968498,0.0,0.0,0.0
137,0.17125,0.007178,-0.190229,9.997212,0.0,0.0,0.0
138,0.17250000000000001,0.001196,-0.190229,9.983454,0.0,0.0,0.0
139,0.17375000000000002,-0.024526,-0.16331,9.983454,0.0,0.0,0.0
140,0.17500000000000002,0.001196,-0.204586,9.952347,0.0,0.0,0.0
141,0.17625,0.001196,-0.204586,9.973882,0.0,0.0,0.0
142,0.1775,-0.035892,-0.178265,9.973882,0.0,0.0,0.0
143,0.17875,0.00658,-0.20638,9.973882,0.0,0.0,0.0
144,0.18,0.00658,-0.190229,9.978668,0.0,0.0,0.0
145,0.18125,-0.047258,-0.190229,9.978668,0.0,0.0,0.0
146,0.1825,0.01974,-0.190229,9.970293,0.0,0.0,0.0
147,0.18375,0.01974,-0.180658,9.952347,0.0,0.0,0.0
148,0.185,0.002991,-0.180658,9.969097,0.0,0.0,0.0
149,0.18625,-0.002991,-0.191425,9.969097,0.0,0.0,0.0
150,0.1875,-0.028115,-0.184247,9.974481,0.0,0.0,0.0
151,0.18875,-0.028115,-0.184247,10.006784,0.0,0.0,0.0
152,0.19,-0.005982,-0.199202,10.006784,0.0,0.0,0.0
153,0.19125,0.007776,-0.162113,9.95474,0.0,0.0,0.0
154,0.1925,0.007776,-0.181256,9.959525,0.0,0.0,0.0
155,0.19375,0.001794,-0.181256,9.959525,0.0,0.0,0.0
156,0.195,0.002991,-0.202193,9.964311,0.0,0.0,0.0
157,0.19625,0.002991,-0.171685,9.964311,0.0,0.0,0.0
158,0.1975,0.010169,-0.171685,9.988239,0.0,0.0,0.0
159,0.19875,-0.014955,-0.157926,9.988239,0.0,0.0,0.0
160,0.2,0.010767,-0.172881,9.979864,0.0,0.0,0.0
161,0.20125,0.010767,-0.12981,9.966704,0.0,0.0,0.0
162,0.2025,0.013758,-0.12981,9.997811,0.0,0.0,0.0
163,0.20375000000000001,-0.01316,-0.1998,9.997811,0.0,0.0,0.0
164,0.20500000000000002,-0.01316,-0.157328,9.980463,0.0,0.0,0.0
165,0.20625000000000002,-0.026321,-0.157328,10.0014,0.0,0.0,0.0
166,0.20750000000000002,0.016151,-0.175872,10.0014,0.0,0.0,0.0
167,0.20875,-0.00658,-0.172283,9.975079,0.0,0.0,0.0
168,0.21,-0.00658,-0.198006,9.994221,0.0,0.0,0.0
169,0.21125,-0.002991,-0.198006,9.966106,0.0,0.0,0.0
170,0.2125,0.019142,-0.167497,9.966106,0.0,0.0,0.0
171,0.21375,-0.019142,-0.209371,9.975079,0.0,0.0,0.0
172,0.215,-0.019142,-0.165702,9.964909,0.0,0.0,0.0
173,0.21625,-0.017946,-0.165702,9.964909,0.0,0.0,0.0
174,0.2175,0.022731,-0.169292,9.983454,0.0,0.0,0.0
175,0.21875,0.022731,-0.162113,9.959525,0.0,0.0,0.0
176,0.22,0.035294,-0.162113,9.975079,0.0,0.0,0.0
177,0.22125,-0.001196,-0.170488,9.975079,0.0,0.0,0.0
178,0.2225,-0.013758,-0.15314,9.975079,0.0,0.0,0.0
179,0.22375,-0.013758,-0.180658,9.965507,0.0,0.0,0.0
180,0.225,0.017347,-0.180658,9.963115,0.0,0.0,0.0
181,0.22625,0.031106,-0.162113,9.963115,0.0,0.0,0.0
182,0.2275,-0.003589,-0.217148,9.982855,0.0,0.0,0.0
183,0.22875,-0.003589,-0.217148,9.992427,0.0,0.0,0.0
184,0.23,0.0,-0.191425,9.992427,0.0,0.0,0.0
185,0.23125,0.001196,-0.188434,9.990632,0.0,0.0,0.0
186,0.2325,0.001196,-0.182452,9.982855,0.0,0.0,0.0
187,0.23375,0.010767,-0.182452,9.961918,0.0,0.0,0.0
188,0.23500000000000001,-0.011365,-0.177667,9.961918,0.0,0.0,0.0
189,0.23625000000000002,-0.011365,-0.172881,9.966704,0.0,0.0,0.0
190,0.23750000000000002,-0.005383,-0.172881,9.954142,0.0,0.0,0.0
191,0.23875000000000002,0.020937,-0.168095,9.954142,0.0,0.0,0.0
192,0.24,-0.039481,-0.195613,9.964311,0.0,0.0,0.0
193,0.24125,-0.039481,-0.18664,9.964909,0.0,0.0,0.0
194,0.2425,0.010169,-0.18664,9.964311,0.0,0.0,0.0
195,0.24375,-0.008973,-0.186041,9.964311,0.0,0.0,0.0
196,0.245,-0.004187,-0.166301,9.970293,0.0,0.0,0.0
197,0.24625,-0.004187,-0.166301,9.967302,0.0,0.0,0.0
198,0.2475,-0.016151,-0.202193,9.967302,0.0,0.0,0.0
199,0.24875,-0.000598,-0.190827,9.981061,0.0,0.0,0.0
200,0.25,-0.000598,-0.157328,9.972088,0.0,0.0,0.0
201,0.25125000000000003,0.008374,-0.157328,9.980463,0.0,0.0,0.0
202,0.2525,-0.008374,-0.184247,9.980463,0.0,0.0,0.0
203,0.25375000000000003,-0.001196,-0.212363,10.000203,0.0,0.0,0.0
204,0.255,-0.001196,-0.129212,9.967302,0.0,0.0,0.0
205,0.25625,0.01974,-0.129212,9.960124,0.0,0.0,0.0
206,0.2575,-0.020937,-0.177667,9.960124,0.0,0.0,0.0
207,0.25875,0.016151,-0.166899,9.973284,0.0,0.0,0.0
208,0.26,0.016151,-0.192622,9.959525,0.0,0.0,0.0
209,0.26125,0.039481,-0.192622,9.980463,0.0,0.0,0.0
210,0.2625,-0.035892,-0.198604,9.979864,0.0,0.0,0.0
211,0.26375,-0.008374,-0.162711,9.98465,0.0,0.0,0.0
212,0.265,0.013758,-0.152542,9.990632,0.0,0.0,0.0
213,0.26625,-0.001794,-0.195015,9.990632,0.0,0.0,0.0
214,0.2675,-0.004785,-0.180059,9.985248,0.0,0.0,0.0
215,0.26875,0.007776,-0.187836,9.993623,0.0,0.0,0.0
216,0.27,0.007776,-0.170488,9.971489,0.0,0.0,0.0
217,0.27125,-0.017946,-0.162711,9.975079,0.0,0.0,0.0
218,0.2725,-0.001794,-0.162711,9.955936,0.0,0.0,0.0
219,0.27375,0.00658,-0.168693,9.976275,0.0,0.0,0.0
220,0.275,-0.022731,-0.175274,9.975079,0.0,0.0,0.0
221,0.27625,0.013758,-0.180059,9.975079,0.0,0.0,0.0
222,0.2775,-0.005383,-0.205184,9.966704,0.0,0.0,0.0
223,0.27875,0.021535,-0.163908,9.969097,0.0,0.0,0.0
224,0.28,-0.010169,-0.181256,9.974481,0.0,0.0,0.0
225,0.28125,-0.010169,-0.166899,10.003194,0.0,0.0,0.0
226,0.28250000000000003,0.04666,-0.208773,9.996016,0.0,0.0,0.0
227,0.28375,0.001196,-0.189032,9.95474,0.0,0.0,0.0
228,0.28500000000000003,0.033499,-0.189032,9.969097,0.0,0.0,0.0
229,0.28625,0.02991,-0.156729,9.972686,0.0,0.0,0.0
230,0.28750000000000003,-0.026919,-0.196809,9.972686,0.0,0.0,0.0
231,0.28875,-0.016151,-0.172881,9.984052,0.0,0.0,0.0
232,0.29,-0.016151,-0.198006,9.95115,0.0,0.0,0.0
233,0.29125,0.017946,-0.198006,9.972686,0.0,0.0,0.0
234,0.2925,-0.017946,-0.210568,9.972686,0.0,0.0,0.0
235,0.29375,0.037686,-0.155533,9.973882,0.0,0.0,0.0
236,0.295,0.037686,-0.171086,9.960722,0.0,0.0,0.0
237,0.29625,0.008374,-0.171086,9.970891,0.0,0.0,0.0
238,0.2975,0.018544,-0.178265,9.970891,0.0,0.0,0.0
239,0.29875,-0.022133,-0.199202,9.997811,0.0,0.0,0.0
240,0.3,0.0,-0.166899,9.957133,0.0,0.0,0.0
241,0.30125,0.016749,-0.157328,9.970891,0.0,0.0,0.0
242,0.3025,0.016749,-0.164506,9.997212,0.0,0.0,0.0
243,0.30375,0.002991,-0.18305,9.9679,0.0,0.0,0.0
244,0.305,-0.002392,-0.222532,9.976873,0.0,0.0,0.0
245,0.30625,0.016749,-0.222532,9.965507,0.0,0.0,0.0
246,0.3075,0.037686,-0.214755,9.984052,0.0,0.0,0.0
247,0.30875,-0.020338,-0.16989,9.967302,0.0,0.0,0.0
248,0.31,-0.02333,-0.227916,9.967302,0.0,0.0,0.0
249,0.31125,0.010767,-0.171685,9.981659,0.0,0.0,0.0
250,0.3125,0.010767,-0.210568,9.958927,0.0,0.0,0.0
251,0.31375000000000003,-0.018544,-0.138783,9.997212,0.0,0.0,0.0
252,0.315,-0.013758,-0.138783,9.99123,0.0,0.0,0.0
253,0.31625000000000003,-0.004187,-0.15972,9.99123,0.0,0.0,0.0
254,0.3175,-0.001196,-0.195015,9.975079,0.0,0.0,0.0
255,0.31875000000000003,-0.001196,-0.190827,9.999007,0.0,0.0,0.0
256,0.32,-0.019142,-0.200398,9.97807,0.0,0.0,0.0
257,0.32125,0.00658,-0.200398,9.976275,0.0,0.0,0.0
258,0.3225,-0.032303,-0.18305,9.976275,0.0,0.0,0.0
259,0.32375,0.012562,-0.186041,9.976873,0.0,0.0,0.0
260,0.325,0.012562,-0.186041,10.006185,0.0,0.0,0.0
261,0.32625,0.016151,-0.151944,10.006185,0.0,0.0,0.0
262,0.3275,0.016749,-0.184845,9.975079,0.0,0.0,0.0
263,0.32875,0.016749,-0.184845,9.97807,0.0,0.0,0.0
264,0.33,0.004187,-0.171685,9.97807,0.0,0.0,0.0
265,0.33125,0.004187,-0.171086,9.981061,0.0,0.0,0.0
266,0.3325,0.030508,-0.171086,9.987043,0.0,0.0,0.0
267,0.33375,-0.001196,-0.184845,9.987043,0.0,0.0,0.0
268,0.335,0.015553,-0.186041,9.983454,0.0,0.0,0.0
269,0.33625,0.015553,-0.166301,9.981659,0.0,0.0,0.0
270,0.3375,0.014955,-0.166301,10.009176,0.0,0.0,0.0
271,0.33875,0.002991,-0.174077,9.969695,0.0,0.0,0.0
272,0.34,0.01974,-0.185443,9.969695,0.0,0.0,0.0
273,0.34125,0.008973,-0.174077,9.98465,0.0,0.0,0.0
274,0.3425,0.01974,-0.195015,9.988837,0.0,0.0,0.0
275,0.34375,0.01974,-0.163908,9.991828,0.0,0.0,0.0
276,0.34500000000000003,0.020338,-0.186041,9.959525,0.0,0.0,0.0
277,0.34625,0.040677,-0.186041,9.987043,0.0,0.0,0.0
278,0.34750000000000003,-0.020338,-0.199202,9.987043,0.0,0.0,0.0
279,0.34875,-0.015553,-0.170488,10.0014,0.0,0.0,0.0
280,0.35000000000000003,-0.013758,-0.164506,9.974481,0.0,0.0,0.0
281,0.35125,-0.013758,-0.178265,9.974481,0.0,0.0,0.0
282,0.3525,-0.004785,-0.193818,9.972088,0.0,0.0,0.0
283,0.35375,0.018544,-0.193818,9.966106,0.0,0.0,0.0
284,0.355,-0.044865,-0.165104,9.964909,0.0,0.0,0.0
285,0.35625,-0.001794,-0.170488,9.964909,0.0,0.0,0.0
286,0.3575,-0.017347,-0.160319,9.969695,0.0,0.0,0.0
287,0.35875,-0.008973,-0.158524,9.970293,0.0,0.0,0.0
288,0.36,-0.008973,-0.200997,9.952347,0.0,0.0,0.0
289,0.36125,0.023928,-0.187836,9.960124,0.0,0.0,0.0
290,0.3625,0.012562,-0.187836,9.987641,0.0,0.0,0.0
291,0.36375,-0.020338,-0.148355,9.997212,0.0,0.0,0.0
292,0.365,0.021535,-0.184247,9.997212,0.0,0.0,0.0
293,0.36625,0.004187,-0.168095,9.975079,0.0,0.0,0.0
294,0.3675,0.016151,-0.18664,9.990034,0.0,0.0,0.0
295,0.36875,0.016151,-0.166301,9.977472,0.0,0.0,0.0
296,0.37,0.007178,-0.193818,9.953543,0.0,0.0,0.0
297,0.37125,-0.013758,-0.193818,9.957731,0.0,0.0,0.0
298,0.3725,-0.022731,-0.212363,9.9679,0.0,0.0,0.0
299,0.37375,0.008374,-0.172283,9.9679,0.0,0.0,0.0
300,0.375,0.011365,-0.184845,9.979864,0.0,0.0,0.0
301,0.37625000000000003,0.011365,-0.181256,9.9679,0.0,0.0,0.0
302,0.3775,0.032901,-0.181256,9.977472,0.0,0.0,0.0
303,0.37875000000000003,-0.004785,-0.157328,9.977472,0.0,0.0,0.0
304,0.38,0.007178,-0.179461,9.94457,0.0,0.0,0.0
305,0.38125000000000003,0.007178,-0.180059,9.999007,0.0,0.0,0.0
306,0.3825,0.017347,-0.180059,9.980463,0.0,0.0,0.0
307,0.38375000000000004,-0.01974,-0.169292,9.980463,0.0,0.0,0.0
308,0.385,-0.028115,-0.181854,9.964909,0.0,0.0,0.0
309,0.38625,-0.028115,-0.195613,10.009176,0.0,0.0,0.0
310,0.3875,0.007178,-0.195613,9.957133,0.0,0.0,0.0
311,0.38875,0.020338,-0.149551,9.957133,0.0,0.0,0.0
312,0.39,-0.008374,-0.187238,9.974481,0.0,0.0,0.0
313,0.39125,-0.008374,-0.208773,9.987043,0.0,0.0,0.0
314,0.3925,-0.022731,-0.208773,9.958927,0.0,0.0,0.0
315,0.39375,-0.004785,-0.174676,9.958927,0.0,0.0,0.0
316,0.395,-0.017347,-0.215354,9.980463,0.0,0.0,0.0
317,0.39625,-0.017347,-0.175274,9.96132,0.0,0.0,0.0
318,0.3975,-0.020937,-0.175274,9.982855,0.0,0.0,0.0
319,0.39875,0.01974,-0.171086,9.982855,0.0,0.0,0.0
320,0.4,0.044267,-0.188434,9.967302,0.0,0.0,0.0
321,0.40125,0.044267,-0.227916,9.984052,0.0,0.0,0.0
322,0.4025,-0.027517,-0.227916,9.984052,0.0,0.0,0.0
323,0.40375,-0.010169,-0.166899,9.952347,0.0,0.0,0.0
324,0.405,-0.010169,-0.211764,9.979864,0.0,0.0,0.0
325,0.40625,0.003589,-0.211764,9.973284,0.0,0.0,0.0
326,0.40750000000000003,-0.014356,-0.190229,9.973284,0.0,0.0,0.0
327,0.40875,0.024526,-0.152542,9.960722,0.0,0.0,0.0
328,0.41000000000000003,0.024526,-0.152542,9.976873,0.0,0.0,0.0
329,0.41125,0.012562,-0.21655,9.976873,0.0,0.0,0.0
330,0.41250000000000003,0.001196,-0.202791,9.997212,0.0,0.0,0.0
331,0.41375,0.001196,-0.202791,9.981061,0.0,0.0,0.0
332,0.41500000000000004,-0.00658,-0.189631,9.981061,0.0,0.0,0.0
333,0.41625,0.020338,-0.191425,9.970293,0.0,0.0,0.0
334,0.4175,-0.010169,-0.181854,9.957731,0.0,0.0,0.0
335,0.41875,-0.010169,-0.17647,9.948159,0.0,0.0,0.0
336,0.42,-0.007178,-0.172283,9.969097,0.0,0.0,0.0
337,0.42125,-0.008973,-0.20638,9.993623,0.0,0.0,0.0
338,0.4225,-0.00658,-0.20638,9.980463,0.0,0.0,0.0
339,0.42375,-0.012562,-0.211166,9.945767,0.0,0.0,0.0
340,0.425,-0.007776,-0.17647,9.954142,0.0,0.0,0.0
341,0.42625,-0.002991,-0.168095,9.970293,0.0,0.0,0.0
342,0.4275,0.013758,-0.202791,9.970293,0.0,0.0,0.0
343,0.42875,-0.019142,-0.172283,9.971489,0.0,0.0,0.0
344,0.43,-0.019142,-0.195015,9.966704,0.0,0.0,0.0
345,0.43125,0.030508,-0.175274,9.974481,0.0,0.0,0.0
346,0.4325,0.004187,-0.154935,9.976275,0.0,0.0,0.0
347,0.43375,-0.010767,-0.166301,9.936794,0.0,0.0,0.0
348,0.435,0.016749,-0.166301,10.000802,0.0,0.0,0.0
349,0.43625,-0.012562,-0.194416,9.946963,0.0,0.0,0.0
350,0.4375,0.033499,-0.198006,9.946963,0.0,0.0,0.0
351,0.43875000000000003,0.02333,-0.184845,9.985248,0.0,0.0,0.0
352,0.44,0.015553,-0.169292,9.969097,0.0,0.0,0.0
353,0.44125000000000003,-0.005383,-0.148355,9.970891,0.0,0.0,0.0
354,0.4425,-0.005383,-0.187836,9.969097,0.0,0.0,0.0
355,0.44375000000000003,0.009571,-0.187836,9.988837,0.0,0.0,0.0
356,0.445,0.026321,-0.178265,9.988837,0.0,0.0,0.0
357,0.44625000000000004,-0.004785,-0.190229,9.972686,0.0,0.0,0.0
358,0.4475,-0.004785,-0.172881,9.976873,0.0,0.0,0.0
359,0.44875,0.026919,-0.172881,9.953543,0.0,0.0,0.0
360,0.45,-0.004187,-0.162711,9.953543,0.0,0.0,0.0
361,0.45125,0.031106,-0.208175,9.975677,0.0,0.0,0.0
362,0.4525,0.031106,-0.214755,9.962516,0.0,0.0,0.0
363,0.45375,0.011365,-0.214755,9.958927,0.0,0.0,0.0
364,0.455,0.02333,-0.173479,9.953543,0.0,0.0,0.0
365,0.45625,-0.016749,-0.193818,9.953543,0.0,0.0,0.0
366,0.4575,0.010767,-0.177068,9.981659,0.0,0.0,0.0
367,0.45875,-0.008374,-0.158524,9.967302,0.0,0.0,0.0
368,0.46,-0.008374,-0.149551,9.955338,0.0,0.0,0.0
369,0.46125,0.044865,-0.183649,9.985846,0.0,0.0,0.0
370,0.4625,0.031106,-0.183649,9.969695,0.0,0.0,0.0
371,0.46375,-0.011964,-0.164506,9.98465,0.0,0.0,0.0
372,0.465,0.007178,-0.173479,9.98465,0.0,0.0,0.0
373,0.46625,-0.018544,-0.160917,9.99482,0.0,0.0,0.0
374,0.4675,0.011365,-0.203389,9.981659,0.0,0.0,0.0
375,0.46875,0.003589,-0.218345,9.966704,0.0,0.0,0.0
376,0.47000000000000003,0.003589,-0.202791,9.98465,0.0,0.0,0.0
377,0.47125,-0.009571,-0.200997,9.969695,0.0,0.0,0.0
378,0.47250000000000003,0.001794,-0.200997,10.000802,0.0,0.0,0.0
379,0.47375,0.0,-0.148953,9.966106,0.0,0.0,0.0
380,0.47500000000000003,0.011365,-0.145962,9.966106,0.0,0.0,0.0
381,0.47625,0.00658,-0.196809,9.990034,0.0,0.0,0.0
382,0.47750000000000004,0.005982,-0.203389,9.983454,0.0,0.0,0.0
383,0.47875,0.005982,-0.177068,9.971489,0.0,0.0,0.0
384,0.48,-0.017946,-0.177068,9.99123,0.0,0.0,0.0
385,0.48125,-0.017946,-0.181256,9.99123,0.0,0.0,0.0
386,0.4825,0.009571,-0.210568,9.966106,0.0,0.0,0.0
387,0.48375,0.009571,-0.183649,9.989436,0.0,0.0,0.0
388,0.485,-0.013758,-0.183649,9.971489,0.0,0.0,0.0
389,0.48625,0.022731,-0.208773,9.971489,0.0,0.0,0.0
