,t,ax,ay,az
0,0.0,0.075373,-0.190229,9.881759
1,0.004166666666666667,0.075373,-0.189032,9.940383
2,0.008333333333333333,0.132801,-0.189032,9.894919
3,0.0125,0.107677,-0.18664,9.894919
4,0.016666666666666666,0.107677,-0.181256,9.916455
5,0.020833333333333332,0.01974,-0.189631,9.899107
6,0.025,0.063409,-0.189631,9.905089
7,0.029166666666666667,0.09332,-0.19322,9.905089
8,0.03333333333333333,0.09332,-0.222532,9.916455
9,0.0375,0.022133,-0.222532,9.890732
10,0.041666666666666664,0.069391,-0.154337,9.890732
11,0.04583333333333333,0.062213,-0.152542,9.912267
12,0.05,0.062213,-0.152542,9.917053
13,0.05416666666666667,0.04666,-0.175274,9.917053
14,0.058333333333333334,0.04307,-0.163908,9.891928
15,0.0625,0.04307,-0.203389,9.901499
16,0.06666666666666667,0.079561,-0.203389,9.894919
17,0.07083333333333333,0.060418,-0.147158,9.894919
18,0.075,0.049651,-0.217746,9.907481
19,0.07916666666666666,0.049651,-0.15314,9.882955
20,0.08333333333333333,0.061615,-0.15314,9.92124
21,0.0875,0.094516,-0.168693,9.92124
22,0.09166666666666666,0.08973,-0.174676,9.917053
23,0.09583333333333333,0.08973,-0.174676,9.895517
24,0.1,0.052043,-0.157328,9.895517
25,0.10416666666666667,0.084346,-0.157926,9.88116
26,0.10833333333333334,0.084346,-0.157926,9.879964
27,0.1125,0.085543,-0.14656,9.879964
28,0.11666666666666667,0.072382,-0.158524,9.905089
29,0.12083333333333333,0.072382,-0.158524,9.888339
30,0.125,0.102891,-0.13639,9.888339
31,0.12916666666666665,0.054436,-0.206979,9.906883
32,0.13333333333333333,0.054436,-0.200398,9.929017
33,0.1375,0.07657,-0.200398,9.929017
34,0.14166666666666666,0.09332,-0.159122,9.902098
35,0.14583333333333334,0.06999,-0.197407,9.862616
36,0.15,0.06999,-0.161515,9.915856
37,0.15416666666666667,0.041874,-0.161515,9.915856
38,0.15833333333333333,0.050249,-0.150747,9.915856
39,0.1625,0.048454,-0.184247,9.885348
40,0.16666666666666666,0.048454,-0.171685,9.907481
41,0.17083333333333334,0.073579,-0.171685,9.900901
42,0.175,0.050249,-0.153738,9.900901
43,0.17916666666666667,0.068195,-0.178863,9.886544
44,0.18333333333333332,0.093918,-0.154337,9.896714
45,0.1875,0.093918,-0.159122,9.900303
46,0.19166666666666665,0.065204,-0.159122,9.90808
47,0.19583333333333333,0.066999,-0.173479,9.90808
48,0.2,0.061016,-0.177068,9.881759
49,0.20416666666666666,0.061016,-0.148953,9.887741
50,0.20833333333333334,0.040079,-0.148953,9.887741
51,0.2125,0.090329,-0.154337,9.898508
52,0.21666666666666667,0.090329,-0.184247,9.911071
53,0.22083333333333333,0.095114,-0.184247,9.919446
54,0.225,0.097507,-0.209371,9.919446
55,0.22916666666666666,0.047258,-0.193818,9.921838
56,0.23333333333333334,0.047258,-0.193818,9.929615
57,0.2375,0.047856,-0.186041,9.929615
58,0.24166666666666667,0.047856,-0.226121,9.902098
59,0.24583333333333332,0.08973,-0.226121,9.902098
60,0.25,0.062811,-0.157926,9.896116
61,0.25416666666666665,0.062811,-0.157926,9.896116
62,0.2583333333333333,0.047258,-0.154935,9.896116
63,0.2625,0.071186,-0.165104,9.939785
64,0.26666666666666666,0.071186,-0.165104,9.919446
65,0.2708333333333333,0.072981,-0.126221,9.919446
66,0.275,0.072981,-0.208175,9.924231
67,0.2791666666666667,0.0664,-0.208175,9.924231
68,0.2833333333333333,0.051445,-0.147158,9.907481
69,0.2875,0.051445,-0.147158,9.929615
70,0.2916666666666667,0.034695,-0.178863,9.929615
71,0.29583333333333334,0.064008,-0.151944,9.90449
72,0.3,0.064008,-0.151944,9.919446
73,0.30416666666666664,0.086141,-0.195613,9.919446
74,0.30833333333333335,0.086141,-0.168095,9.910473
75,0.3125,0.06999,-0.168095,9.898508
76,0.31666666666666665,0.084346,-0.151346,9.898508
77,0.3208333333333333,0.084346,-0.167497,9.912865
78,0.325,0.096311,-0.167497,9.912865
79,0.32916666666666666,0.091525,-0.165702,9.918249
80,0.3333333333333333,0.091525,-0.165702,9.911071
81,0.3375,0.074775,-0.15972,9.911071
82,0.3416666666666667,0.085543,-0.168095,9.92782
83,0.3458333333333333,0.085543,-0.178863,9.890134
84,0.35,0.085543,-0.178863,9.890134
85,0.3541666666666667,0.095114,-0.13639,9.888937
86,0.35833333333333334,0.089132,-0.157926,9.893125
87,0.3625,0.089132,-0.181854,9.899107
88,0.36666666666666664,0.064008,-0.181854,9.899107
89,0.37083333333333335,0.037686,-0.17647,9.903892
90,0.375,0.084346,-0.145962,9.902098
91,0.37916666666666665,0.084346,-0.145962,9.885348
92,0.3833333333333333,0.067597,-0.172881,9.885348
93,0.3875,0.053838,-0.171685,9.908678
94,0.39166666666666666,0.053838,-0.171685,9.908678
95,0.3958333333333333,0.077766,-0.174676,9.908678
96,0.4,0.075373,-0.196809,9.903892
97,0.4041666666666667,0.075373,-0.196809,9.903892
98,0.4083333333333333,0.075972,-0.189032,9.937392
99,0.4125,0.075972,-0.189032,9.905687
100,0.4166666666666667,0.000598,-0.152542,9.905687
