,t,ax,ay,az,wx,wy,wz
0,0.0,0.052642,-0.13639,9.99123,0.0,0.0,0.0
1,0.00125,0.087338,-0.13639,9.9679,0.0,0.0,0.0
2,0.0025,0.052043,-0.12323,9.9679,0.0,0.0,0.0
3,0.00375,0.052043,-0.12323,9.952945,0.0,0.0,0.0
4,0.005,0.070588,-0.100498,9.952945,0.0,0.0,0.0
5,0.00625,0.081355,-0.154935,9.98465,0.0,0.0,0.0
6,0.0075,0.081355,-0.154935,9.997212,0.0,0.0,0.0
7,0.00875,0.072382,-0.095712,9.997212,0.0,0.0,0.0
8,0.01,0.035892,-0.111864,9.960124,0.0,0.0,0.0
9,0.01125,0.035892,-0.111864,9.989436,0.0,0.0,0.0
10,0.0125,0.04307,-0.105882,9.989436,0.0,0.0,0.0
11,0.01375,0.04307,-0.109471,9.966704,0.0,0.0,0.0
12,0.015,0.041276,-0.109471,10.000203,0.0,0.0,0.0
13,0.01625,0.002991,-0.107078,10.000203,0.0,0.0,0.0
14,0.0175,0.062811,-0.087338,9.99482,0.0,0.0,0.0
15,0.01875,0.062811,-0.078963,9.948159,0.0,0.0,0.0
16,0.02,0.080757,-0.078963,9.947561,0.0,0.0,0.0
17,0.02125,0.102293,-0.110069,9.947561,0.0,0.0,0.0
18,0.0225,0.061615,-0.101694,9.97807,0.0,0.0,0.0
19,0.02375,0.061615,-0.119042,9.997212,0.0,0.0,0.0
20,0.025,0.080757,-0.119042,9.963115,0.0,0.0,0.0
21,0.02625,0.058624,-0.108275,9.963115,0.0,0.0,0.0
22,0.0275,0.077766,-0.101694,9.981061,0.0,0.0,0.0
23,0.02875,0.077766,-0.10648,9.969695,0.0,0.0,0.0
24,0.03,0.072981,-0.10648,9.975079,0.0,0.0,0.0
25,0.03125,0.075373,-0.101096,9.975079,0.0,0.0,0.0
26,0.0325,0.072981,-0.117846,9.963713,0.0,0.0,0.0
27,0.03375,0.072981,-0.117846,9.996614,0.0,0.0,0.0
28,0.035,0.047258,-0.138783,9.996614,0.0,0.0,0.0
29,0.03625,0.030508,-0.084346,9.972088,0.0,0.0,0.0
30,0.0375,0.030508,-0.084346,9.983454,0.0,0.0,0.0
31,0.03875,0.065802,-0.131605,9.983454,0.0,0.0,0.0
32,0.04,0.073579,-0.113659,9.974481,0.0,0.0,0.0
33,0.04125,0.073579,-0.117248,9.970293,0.0,0.0,0.0
34,0.0425,0.055034,-0.117248,9.970293,0.0,0.0,0.0
35,0.043750000000000004,0.081954,-0.121435,9.987641,0.0,0.0,0.0
36,0.045,0.081954,-0.104685,9.9679,0.0,0.0,0.0
37,0.04625,0.037686,-0.104685,10.004391,0.0,0.0,0.0
38,0.0475,0.066999,-0.153738,10.004391,0.0,0.0,0.0
39,0.04875,0.039481,-0.114855,10.010971,0.0,0.0,0.0
40,0.05,0.039481,-0.104087,9.990632,0.0,0.0,0.0
41,0.051250000000000004,0.02991,-0.104087,9.973882,0.0,0.0,0.0
42,0.0525,0.039481,-0.105882,9.973882,0.0,0.0,0.0
43,0.05375,0.064008,-0.124426,9.994221,0.0,0.0,0.0
44,0.055,0.064008,-0.124426,9.969097,0.0,0.0,0.0
45,0.05625,0.080159,-0.104087,9.969097,0.0,0.0,0.0
46,0.0575,0.080159,-0.105882,9.990632,0.0,0.0,0.0
47,0.058750000000000004,0.050847,-0.105882,9.990632,0.0,0.0,0.0
48,0.06,0.068793,-0.095114,10.001998,0.0,0.0,0.0
49,0.06125,0.068793,-0.081954,9.971489,0.0,0.0,0.0
50,0.0625,0.055034,-0.081954,9.971489,0.0,0.0,0.0
51,0.06375,0.048454,-0.08973,9.998409,0.0,0.0,0.0
52,0.065,0.048454,-0.08973,9.955936,0.0,0.0,0.0
53,0.06625,0.092721,-0.087936,9.955936,0.0,0.0,0.0
54,0.0675,0.092721,-0.097507,9.985248,0.0,0.0,0.0
55,0.06875,0.068793,-0.097507,9.958329,0.0,0.0,0.0
56,0.07,0.064606,-0.11306,9.958329,0.0,0.0,0.0
57,0.07125000000000001,0.064606,-0.111864,9.957133,0.0,0.0,0.0
58,0.0725,0.096311,-0.111864,9.957133,0.0,0.0,0.0
59,0.07375,0.011964,-0.133998,10.000203,0.0,0.0,0.0
60,0.075,0.011964,-0.133998,10.000203,0.0,0.0,0.0
61,0.07625,0.034097,-0.052043,9.956534,0.0,0.0,0.0
62,0.0775,0.034097,-0.115453,10.004989,0.0,0.0,0.0
63,0.07875,0.056829,-0.115453,10.004989,0.0,0.0,0.0
64,0.08,0.028713,-0.12981,9.985846,0.0,0.0,0.0
65,0.08125,0.028713,-0.12981,9.981659,0.0,0.0,0.0
66,0.0825,0.062213,-0.095712,9.981659,0.0,0.0,0.0
67,0.08375,0.062213,-0.133998,10.003194,0.0,0.0,0.0
68,0.085,0.04307,-0.133998,9.999605,0.0,0.0,0.0
69,0.08625000000000001,0.046061,-0.090927,9.999605,0.0,0.0,0.0
70,0.08750000000000001,0.046061,-0.090927,10.004391,0.0,0.0,0.0
71,0.08875,0.034695,-0.090927,9.961918,0.0,0.0,0.0
72,0.09,0.034097,-0.104685,9.961918,0.0,0.0,0.0
73,0.09125,0.072382,-0.117846,9.955936,0.0,0.0,0.0
74,0.0925,0.072382,-0.117846,9.979266,0.0,0.0,0.0
75,0.09375,0.085543,-0.122632,9.979266,0.0,0.0,0.0
76,0.095,0.045463,-0.108873,9.949954,0.0,0.0,0.0
77,0.09625,0.045463,-0.084945,9.977472,0.0,0.0,0.0
78,0.0975,0.060418,-0.084945,9.977472,0.0,0.0,0.0
79,0.09875,0.113659,-0.079561,10.008578,0.0,0.0,0.0
80,0.1,0.113659,-0.097507,9.993623,0.0,0.0,0.0
81,0.10125,0.057427,-0.097507,9.971489,0.0,0.0,0.0
82,0.10250000000000001,0.041874,-0.101694,9.971489,0.0,0.0,0.0
83,0.10375000000000001,0.041874,-0.10648,9.950552,0.0,0.0,0.0
84,0.105,0.056829,-0.10648,9.982855,0.0,0.0,0.0
85,0.10625,0.051445,-0.110668,9.982855,0.0,0.0,0.0
86,0.1075,0.095712,-0.080757,9.982257,0.0,0.0,0.0
87,0.10875,0.095712,-0.105882,9.983454,0.0,0.0,0.0
88,0.11,0.0664,-0.105882,9.983454,0.0,0.0,0.0
89,0.11125,0.087338,-0.128614,9.983454,0.0,0.0,0.0
90,0.1125,0.087338,-0.128614,9.957133,0.0,0.0,0.0
91,0.11375,0.014955,-0.081355,9.957133,0.0,0.0,0.0
92,0.115,0.014955,-0.081355,9.959525,0.0,0.0,0.0
93,0.11625,0.05982,-0.096311,9.959525,0.0,0.0,0.0
94,0.11750000000000001,0.05982,-0.128614,9.932606,0.0,0.0,0.0
95,0.11875000000000001,0.061615,-0.128614,9.993025,0.0,0.0,0.0
96,0.12,0.064606,-0.088534,9.993025,0.0,0.0,0.0
97,0.12125,0.064606,-0.097507,9.978668,0.0,0.0,0.0
98,0.1225,0.074177,-0.097507,9.978668,0.0,0.0,0.0
99,0.12375,0.110069,-0.098703,9.989436,0.0,0.0,0.0
100,0.125,0.110069,-0.098703,9.989436,0.0,0.0,0.0
101,0.12625,0.044267,-0.119641,9.973882,0.0,0.0,0.0
102,0.1275,0.044267,-0.119641,9.97807,0.0,0.0,0.0
103,0.12875,0.069391,-0.140578,9.97807,0.0,0.0,0.0
104,0.13,0.069391,-0.140578,9.997811,0.0,0.0,0.0
105,0.13125,0.039481,-0.116051,9.997811,0.0,0.0,0.0
106,0.1325,0.039481,-0.103489,9.99482,0.0,0.0,0.0
107,0.13375,0.065802,-0.103489,9.99482,0.0,0.0,0.0
108,0.135,0.064606,-0.111266,9.997811,0.0,0.0,0.0
109,0.13625,0.064606,-0.111266,9.971489,0.0,0.0,0.0
110,0.1375,0.095712,-0.113659,9.971489,0.0,0.0,0.0
111,0.13875,0.086141,-0.119042,9.984052,0.0,0.0,0.0
112,0.14,0.086141,-0.119042,9.954142,0.0,0.0,0.0
113,0.14125000000000001,0.061615,-0.108275,9.954142,0.0,0.0,0.0
114,0.14250000000000002,0.061615,-0.130408,9.979864,0.0,0.0,0.0
115,0.14375000000000002,0.063409,-0.130408,9.979864,0.0,0.0,0.0
116,0.145,0.024526,-0.116051,9.969695,0.0,0.0,0.0
117,0.14625,0.024526,-0.120239,10.007382,0.0,0.0,0.0
118,0.1475,0.04666,-0.120239,10.007382,0.0,0.0,0.0
119,0.14875,0.033499,-0.085543,9.963713,0.0,0.0,0.0
120,0.15,0.033499,-0.085543,9.978668,0.0,0.0,0.0
121,0.15125,0.051445,-0.094516,9.978668,0.0,0.0,0.0
122,0.1525,0.051445,-0.136989,9.979266,0.0,0.0,0.0
123,0.15375,0.078963,-0.136989,9.979266,0.0,0.0,0.0
124,0.155,0.079561,-0.087338,10.009176,0.0,0.0,0.0
125,0.15625,0.079561,-0.087338,9.979266,0.0,0.0,0.0
126,0.1575,0.060418,-0.125024,9.979266,0.0,0.0,0.0
127,0.15875,0.032901,-0.104087,9.97807,0.0,0.0,0.0
128,0.16,0.032901,-0.104087,9.988837,0.0,0.0,0.0
129,0.16125,0.064606,-0.104087,9.988837,0.0,0.0,0.0
130,0.1625,0.07657,-0.123828,9.9679,0.0,0.0,0.0
131,0.16375,0.07657,-0.107677,9.961918,0.0,0.0,0.0
132,0.165,0.059222,-0.107677,10.004391,0.0,0.0,0.0
133,0.16625,0.085543,-0.15314,10.004391,0.0,0.0,0.0
134,0.1675,0.081954,-0.124426,9.996614,0.0,0.0,0.0
135,0.16875,0.074177,-0.100498,9.988239,0.0,0.0,0.0
136,0.17,0.074177,-0.100498,9.990034,0.0,0.0,0.0
137,0.17125,0.048454,-0.100498,9.972686,0.0,0.0,0.0
138,0.17250000000000001,0.043669,-0.101096,9.997212,0.0,0.0,0.0
139,0.17375000000000002,0.038285,-0.080757,9.991828,0.0,0.0,0.0
140,0.17500000000000002,0.051445,-0.108275,9.991828,0.0,0.0,0.0
141,0.17625,0.037686,-0.102293,9.995418,0.0,0.0,0.0
142,0.1775,0.01974,-0.096909,9.982257,0.0,0.0,0.0
143,0.17875,0.01974,-0.11306,10.000802,0.0,0.0,0.0
144,0.18,0.054436,-0.11306,9.968498,0.0,0.0,0.0
145,0.18125,0.035294,-0.092721,9.960722,0.0,0.0,0.0
146,0.1825,0.078364,-0.090329,9.960722,0.0,0.0,0.0
147,0.18375,0.05982,-0.112462,9.984052,0.0,0.0,0.0
148,0.185,0.05982,-0.122033,9.969097,0.0,0.0,0.0
149,0.18625,0.065204,-0.122033,9.970891,0.0,0.0,0.0
150,0.1875,0.058025,-0.104685,9.964311,0.0,0.0,0.0
151,0.18875,0.062213,-0.077766,9.964311,0.0,0.0,0.0
152,0.19,0.062213,-0.132801,9.972686,0.0,0.0,0.0
153,0.19125,0.086141,-0.078963,9.99123,0.0,0.0,0.0
154,0.1925,0.044865,-0.104087,10.000203,0.0,0.0,0.0
155,0.19375,0.055633,-0.104087,10.006185,0.0,0.0,0.0
156,0.195,0.041276,-0.126221,9.959525,0.0,0.0,0.0
157,0.19625,0.026321,-0.102891,9.996016,0.0,0.0,0.0
158,0.1975,0.058025,-0.107078,9.996016,0.0,0.0,0.0
159,0.19875,0.048454,-0.087936,9.979864,0.0,0.0,0.0
160,0.2,0.048454,-0.110668,9.96132,0.0,0.0,0.0
161,0.20125,0.048454,-0.110668,9.96132,0.0,0.0,0.0
162,0.2025,0.026919,-0.12981,9.997212,0.0,0.0,0.0
163,0.20375000000000001,0.026919,-0.12981,9.990632,0.0,0.0,0.0
164,0.20500000000000002,0.059222,-0.096909,9.990632,0.0,0.0,0.0
