,t,ax,ay,az
0,0.0,-0.038883,-0.401395,10.268199
1,0.00125,0.832702,0.788435,10.268199
2,0.0025,2.071586,0.293718,9.409176
3,0.00375,2.071586,0.293718,9.91466
4,0.005,-0.044267,0.210568,9.91466
5,0.00625,-0.044267,-1.03669,9.299106
6,0.0075,0.090329,-1.03669,9.299106
7,0.00875,-0.509073,0.130408,9.619745
8,0.01,-0.509073,0.130408,9.687342
9,0.01125,0.147756,-0.572482,9.687342
10,0.0125,0.147756,-0.572482,9.908678
11,0.01375,0.127417,0.051445,9.908678
12,0.015,0.127417,0.051445,9.908678
13,0.01625,0.425922,-0.256032,9.911669
14,0.0175,0.425922,-0.256032,9.911669
15,0.01875,-0.035294,-0.207577,9.926624
16,0.02,-0.035294,-0.207577,9.926624
17,0.02125,-0.138783,-0.287736,9.956534
18,0.0225,-0.138783,-0.287736,9.956534
19,0.02375,0.025722,-0.385244,9.789635
20,0.025,0.025722,-0.385244,9.828518
21,0.02625,0.088534,-0.047856,9.828518
22,0.0275,0.088534,-0.047856,9.795019
23,0.02875,0.285344,-0.31645,9.795019
24,0.03,0.285344,-0.31645,9.890732
25,0.03125,0.031704,-0.141774,9.890732
26,0.0325,0.031704,-0.141774,9.866803
27,0.03375,0.040677,-0.313459,9.866803
28,0.035,0.040677,-0.313459,9.875777
29,0.03625,0.040079,-0.256032,9.875777
30,0.0375,0.078364,-0.20638,9.838688
31,0.03875,0.078364,-0.20638,9.842277
32,0.04,0.186041,-0.241076,9.842277
33,0.04125,0.186041,-0.067597,9.862616
34,0.0425,0.193818,-0.067597,9.862616
35,0.043750000000000004,0.311665,-0.180658,9.853643
36,0.045,0.311665,-0.04666,9.875777
37,0.04625,0.315852,-0.04666,9.875777
38,0.0475,0.315852,-0.115453,9.850652
39,0.04875,0.325423,-0.115453,9.850652
40,0.05,0.357128,-0.115453,9.840482
41,0.051250000000000004,0.357128,-0.078963,9.853045
42,0.0525,0.245264,-0.078963,9.853045
43,0.05375,0.241076,-0.192024,9.862018
44,0.055,0.241076,-0.192024,9.833902
45,0.05625,0.229112,-0.193818,9.833902
46,0.0575,0.229112,-0.196809,9.840482
47,0.058750000000000004,0.165104,-0.196809,9.840482
48,0.06,0.107677,-0.289531,9.88116
49,0.06125,0.107677,-0.289531,9.93799
50,0.0625,-0.364307,-0.555733,9.93799
51,0.06375,-0.364307,-1.640279,9.597013
52,0.065,-2.5334,-1.640279,10.058828
53,0.06625,-0.070588,-0.281156,10.058828
54,0.0675,-0.070588,-0.281156,9.601798
55,0.06875,0.37986,-0.154337,9.601798
56,0.07,0.37986,-0.083748,9.741779
57,0.07125000000000001,0.457627,-0.083748,9.741779
58,0.0725,0.449252,0.04307,9.860223
59,0.07375,0.449252,0.04307,9.860223
60,0.075,0.544965,-0.084945,9.909276
61,0.07625,0.544965,-0.084945,9.911669
62,0.0775,0.411565,-0.021535,9.911669
63,0.07875,0.411565,-0.13639,9.85783
64,0.08,0.465403,-0.13639,9.85783
65,0.08125,0.117846,-0.22313,9.85783
66,0.0825,0.117846,-0.22313,10.033105
67,0.08375,-1.361516,-0.985244,10.033105
68,0.085,-1.361516,-0.985244,9.960124
69,0.08625000000000001,-0.650847,-0.619741,9.960124
70,0.08750000000000001,-0.650847,-0.619741,9.956534
71,0.08875,0.364905,-0.053838,9.956534
72,0.09,0.364905,-0.053838,9.876375
73,0.09125,0.718444,-0.020937,9.876375
74,0.0925,0.718444,-0.020937,9.852447
75,0.09375,0.708873,0.101096,9.852447
76,0.095,0.708873,0.101096,9.848857
77,0.09625,0.497108,-0.078364,9.848857
78,0.0975,0.497108,-0.078364,9.990034
79,0.09875,-1.413559,-1.194018,9.990034
80,0.1,-1.413559,-0.166899,9.964909
81,0.10125,-0.789033,-0.166899,9.964909
82,0.10250000000000001,-0.789033,-0.166899,9.777671
83,0.10375000000000001,0.958325,-0.327816,9.777671
84,0.105,0.958325,0.39003,9.888937
85,0.10625,0.575473,0.39003,9.888937
86,0.1075,0.575473,-0.936191,9.835697
87,0.10875,-0.618544,-0.936191,9.835697
88,0.11,-0.618544,-0.048454,9.911669
89,0.11125,-0.649651,-0.048454,9.911669
90,0.1125,-0.649651,-0.294915,9.748359
91,0.11375,0.971485,-0.294915,9.748359
92,0.115,-0.016151,-0.081954,9.942177
93,0.11625,-0.016151,-0.081954,9.942177
94,0.11750000000000001,-0.494716,-0.745962,9.79801
95,0.11875000000000001,-0.494716,-0.745962,9.79801
96,0.12,0.542572,0.047258,9.885348
97,0.12125,0.542572,0.047258,9.885348
98,0.1225,-0.02991,-0.241076,9.917053
99,0.12375,-0.02991,-0.241076,9.829715
100,0.125,-0.288933,-0.480359,9.829715
101,0.12625,-0.288933,-0.480359,9.829715
102,0.1275,0.384646,-0.057427,9.829715
103,0.12875,0.384646,-0.057427,9.859625
104,0.13,-0.032901,-0.396012,9.859625
105,0.13125,-0.032901,-0.396012,9.85783
106,0.1325,-0.077168,-0.196211,9.85783
107,0.13375,-0.077168,-0.196211,9.835697
108,0.135,0.285344,-0.278165,9.835697
109,0.13625,-0.119042,-0.228514,9.833304
110,0.1375,-0.119042,-0.228514,9.833304
111,0.13875,0.105882,-0.312263,9.867402
112,0.14,0.105882,-0.312263,9.883553
113,0.14125000000000001,0.070588,-0.226121,9.883553
114,0.14250000000000002,0.070588,-0.354137,9.841679
115,0.14375000000000002,-0.020338,-0.354137,9.841679
116,0.145,-0.020338,-0.184845,9.859027
117,0.14625,0.101096,-0.184845,9.859027
118,0.1475,0.101096,-0.288933,9.87458
119,0.14875,0.050249,-0.288933,9.87458
120,0.15,0.068195,-0.230309,9.882357
121,0.15125,0.068195,-0.230309,9.882357
122,0.1525,0.01316,-0.212363,9.890732
123,0.15375,0.01316,-0.212363,9.851848
124,0.155,0.040677,-0.302093,9.851848
125,0.15625,0.040677,-0.302093,9.867402
126,0.1575,0.034097,-0.232103,9.867402
127,0.15875,0.034097,-0.232103,9.867402
128,0.16,0.034097,-0.264406,9.847063
129,0.16125,0.007178,-0.264406,9.847063
130,0.1625,0.007178,-0.273379,9.823733
131,0.16375,0.009571,-0.273379,9.823733
132,0.165,0.009571,-0.273379,9.859027
133,0.16625,0.044267,-0.245862,9.859027
134,0.1675,0.044267,-0.279362,9.863214
135,0.16875,0.098703,-0.279362,9.863214
136,0.17,0.020937,-0.260219,9.86142
137,0.17125,0.020937,-0.260219,9.890732
138,0.17250000000000001,0.084945,-0.278165,9.890732
139,0.17375000000000002,0.084945,-0.278165,9.860223
140,0.17500000000000002,0.014955,-0.245264,9.860223
141,0.17625,0.014955,-0.245264,9.839286
142,0.1775,0.095712,-0.265005,9.839286
143,0.17875,0.095712,-0.265005,9.896714
144,0.18,0.028713,-0.26321,9.896714
145,0.18125,0.028713,-0.26321,9.882955
146,0.1825,0.000598,-0.279362,9.882955
147,0.18375,0.000598,-0.290129,9.865607
148,0.185,0.04666,-0.290129,9.882357
