,t,ax,ay,az,wx,wy,wz
0,0.0,-0.010767,-0.181854,9.994221,0.0,0.0,0.0
1,0.00125,0.025722,-0.173479,9.938588,0.0,0.0,0.0
2,0.0025,-0.044865,-0.169292,9.938588,0.0,0.0,0.0
3,0.00375,-0.000598,-0.196211,9.977472,0.0,0.0,0.0
4,0.005,-0.016151,-0.187238,9.998409,0.0,0.0,0.0
5,0.00625,-0.02333,-0.174676,9.981061,0.0,0.0,0.0
6,0.0075,0.014356,-0.150747,9.958927,0.0,0.0,0.0
7,0.00875,0.014356,-0.169292,9.974481,0.0,0.0,0.0
8,0.01,0.007178,-0.162711,9.992427,0.0,0.0,0.0
9,0.01125,-0.027517,-0.189032,9.975079,0.0,0.0,0.0
10,0.0125,-0.015553,-0.189032,9.964909,0.0,0.0,0.0
11,0.01375,0.016749,-0.134596,9.95115,0.0,0.0,0.0
12,0.015,0.002991,-0.174077,9.981659,0.0,0.0,0.0
13,0.01625,-0.007776,-0.147756,9.981659,0.0,0.0,0.0
14,0.0175,-0.015553,-0.167497,9.934401,0.0,0.0,0.0
15,0.01875,-0.015553,-0.20638,9.952347,0.0,0.0,0.0
16,0.02,-0.015553,-0.147756,9.999605,0.0,0.0,0.0
17,0.02125,-0.028713,-0.140578,9.954142,0.0,0.0,0.0
18,0.0225,0.009571,-0.140578,9.972088,0.0,0.0,0.0
19,0.02375,-0.028713,-0.193818,9.948159,0.0,0.0,0.0
20,0.025,-0.040677,-0.14656,9.98465,0.0,0.0,0.0
21,0.02625,-0.010767,-0.156131,9.98465,0.0,0.0,0.0
22,0.0275,-0.025124,-0.167497,9.98465,0.0,0.0,0.0
23,0.02875,-0.053838,-0.162711,9.967302,0.0,0.0,0.0
24,0.03,-0.02333,-0.149551,9.965507,0.0,0.0,0.0
25,0.03125,-0.02333,-0.18305,9.969097,0.0,0.0,0.0
26,0.0325,0.005982,-0.193818,9.937392,0.0,0.0,0.0
27,0.03375,-0.051445,-0.193818,9.970891,0.0,0.0,0.0
28,0.035,-0.015553,-0.171086,9.954142,0.0,0.0,0.0
29,0.03625,-0.040677,-0.203389,9.996614,0.0,0.0,0.0
30,0.0375,-0.01316,-0.147158,9.996614,0.0,0.0,0.0
31,0.03875,-0.01316,-0.153738,9.970891,0.0,0.0,0.0
32,0.04,-0.033499,-0.153738,9.981659,0.0,0.0,0.0
33,0.04125,0.007178,-0.173479,9.981659,0.0,0.0,0.0
34,0.0425,-0.031106,-0.178863,9.952347,0.0,0.0,0.0
35,0.043750000000000004,-0.031106,-0.169292,9.974481,0.0,0.0,0.0
36,0.045,-0.014356,-0.169292,9.975079,0.0,0.0,0.0
37,0.04625,-0.010767,-0.160917,9.975079,0.0,0.0,0.0
38,0.0475,-0.01974,-0.199202,9.987043,0.0,0.0,0.0
39,0.04875,-0.010767,-0.15972,9.962516,0.0,0.0,0.0
40,0.05,-0.010767,-0.162711,9.958329,0.0,0.0,0.0
41,0.051250000000000004,-0.004785,-0.162711,9.98465,0.0,0.0,0.0
42,0.0525,-0.002392,-0.182452,9.98465,0.0,0.0,0.0
43,0.05375,-0.056829,-0.186041,9.988239,0.0,0.0,0.0
44,0.055,-0.033499,-0.186041,9.979266,0.0,0.0,0.0
45,0.05625,-0.033499,-0.181256,9.95474,0.0,0.0,0.0
46,0.0575,0.011365,-0.171086,9.964909,0.0,0.0,0.0
47,0.058750000000000004,0.017347,-0.171086,9.999605,0.0,0.0,0.0
48,0.06,-0.010767,-0.196809,9.987043,0.0,0.0,0.0
49,0.06125,0.00658,-0.199202,10.002596,0.0,0.0,0.0
50,0.0625,-0.001794,-0.169292,9.996016,0.0,0.0,0.0
51,0.06375,-0.004785,-0.172881,9.996016,0.0,0.0,0.0
52,0.065,0.010169,-0.13998,9.982257,0.0,0.0,0.0
53,0.06625,-0.045463,-0.181256,9.974481,0.0,0.0,0.0
54,0.0675,-0.035892,-0.184247,9.954142,0.0,0.0,0.0
55,0.06875,-0.009571,-0.183649,9.97807,0.0,0.0,0.0
56,0.07,-0.009571,-0.157328,9.980463,0.0,0.0,0.0
57,0.07125000000000001,-0.054436,-0.177068,9.979864,0.0,0.0,0.0
58,0.0725,0.0,-0.177068,9.975677,0.0,0.0,0.0
59,0.07375,-0.005383,-0.18664,9.975677,0.0,0.0,0.0
60,0.075,0.020937,-0.153738,9.967302,0.0,0.0,0.0
61,0.07625,-0.019142,-0.173479,9.973284,0.0,0.0,0.0
62,0.0775,-0.019142,-0.172881,9.988239,0.0,0.0,0.0
63,0.07875,-0.001196,-0.147158,9.998409,0.0,0.0,0.0
64,0.08,0.03649,-0.182452,9.99123,0.0,0.0,0.0
65,0.08125,-0.003589,-0.182452,9.969097,0.0,0.0,0.0
66,0.0825,-0.032901,-0.201595,9.969097,0.0,0.0,0.0
67,0.08375,-0.005383,-0.185443,9.970293,0.0,0.0,0.0
68,0.085,0.01974,-0.180658,9.973882,0.0,0.0,0.0
69,0.08625000000000001,0.01974,-0.196809,9.985846,0.0,0.0,0.0
70,0.08750000000000001,-0.012562,-0.196809,9.975079,0.0,0.0,0.0
71,0.08875,0.015553,-0.16331,9.975079,0.0,0.0,0.0
72,0.09,-0.010169,-0.135194,9.973284,0.0,0.0,0.0
73,0.09125,-0.010169,-0.190229,9.964909,0.0,0.0,0.0
74,0.0925,-0.013758,-0.190229,9.962516,0.0,0.0,0.0
75,0.09375,-0.010169,-0.157328,9.983454,0.0,0.0,0.0
76,0.095,0.003589,-0.171086,9.969695,0.0,0.0,0.0
77,0.09625,-0.034695,-0.173479,9.969695,0.0,0.0,0.0
78,0.0975,0.017946,-0.160319,9.969695,0.0,0.0,0.0
79,0.09875,-0.007178,-0.155533,9.979864,0.0,0.0,0.0
80,0.1,-0.038883,-0.175274,9.98465,0.0,0.0,0.0
81,0.10125,-0.038883,-0.187836,9.965507,0.0,0.0,0.0
82,0.10250000000000001,-0.024526,-0.135792,9.958329,0.0,0.0,0.0
83,0.10375000000000001,-0.02991,-0.135792,9.966106,0.0,0.0,0.0
84,0.105,0.01316,-0.186041,9.985248,0.0,0.0,0.0
85,0.10625,-0.017347,-0.208175,9.983454,0.0,0.0,0.0
86,0.1075,-0.011365,-0.168693,9.983454,0.0,0.0,0.0
87,0.10875,-0.031106,-0.138185,9.963713,0.0,0.0,0.0
88,0.11,-0.031106,-0.13998,10.005587,0.0,0.0,0.0
89,0.11125,-0.032303,-0.13998,9.981659,0.0,0.0,0.0
90,0.1125,-0.010767,-0.179461,9.981659,0.0,0.0,0.0
91,0.11375,-0.022731,-0.162711,9.988239,0.0,0.0,0.0
92,0.115,-0.022731,-0.149551,9.984052,0.0,0.0,0.0
93,0.11625,-0.019142,-0.149551,9.969695,0.0,0.0,0.0
94,0.11750000000000001,0.005982,-0.219541,9.969695,0.0,0.0,0.0
95,0.11875000000000001,-0.009571,-0.188434,9.957133,0.0,0.0,0.0
96,0.12,-0.009571,-0.153738,9.996016,0.0,0.0,0.0
97,0.12125,-0.014955,-0.153738,9.997212,0.0,0.0,0.0
98,0.1225,0.026919,-0.184845,9.997212,0.0,0.0,0.0
99,0.12375,0.000598,-0.196211,9.96132,0.0,0.0,0.0
100,0.125,0.000598,-0.13998,9.964909,0.0,0.0,0.0
101,0.12625,-0.010767,-0.13998,9.958329,0.0,0.0,0.0
102,0.1275,-0.005982,-0.229112,9.958329,0.0,0.0,0.0
103,0.12875,0.016749,-0.157328,9.943972,0.0,0.0,0.0
104,0.13,0.016749,-0.172283,9.988837,0.0,0.0,0.0
105,0.13125,0.05324,-0.172283,9.954142,0.0,0.0,0.0
106,0.1325,-0.018544,-0.148953,9.954142,0.0,0.0,0.0
107,0.13375,-0.025722,-0.144167,9.967302,0.0,0.0,0.0
108,0.135,-0.025722,-0.122632,9.986445,0.0,0.0,0.0
109,0.13625,0.014356,-0.122632,9.984052,0.0,0.0,0.0
110,0.1375,-0.026321,-0.134596,9.984052,0.0,0.0,0.0
111,0.13875,-0.026321,-0.171685,9.972686,0.0,0.0,0.0
112,0.14,-0.014356,-0.171685,9.952347,0.0,0.0,0.0
113,0.14125000000000001,0.004785,-0.126221,9.952347,0.0,0.0,0.0
114,0.14250000000000002,-0.01316,-0.163908,9.948758,0.0,0.0,0.0
115,0.14375000000000002,-0.01316,-0.163908,9.977472,0.0,0.0,0.0
116,0.145,-0.034097,-0.167497,9.977472,0.0,0.0,0.0
117,0.14625,-0.000598,-0.144167,9.980463,0.0,0.0,0.0
118,0.1475,-0.015553,-0.189032,9.974481,0.0,0.0,0.0
119,0.14875,-0.015553,-0.184845,9.999605,0.0,0.0,0.0
120,0.15,0.001794,-0.181854,9.993623,0.0,0.0,0.0
121,0.15125,0.008374,-0.181854,9.969695,0.0,0.0,0.0
122,0.1525,0.009571,-0.181854,9.971489,0.0,0.0,0.0
123,0.15375,-0.026919,-0.196809,9.960124,0.0,0.0,0.0
124,0.155,-0.005982,-0.199202,9.974481,0.0,0.0,0.0
125,0.15625,0.020338,-0.179461,9.974481,0.0,0.0,0.0
126,0.1575,-0.000598,-0.174077,9.958927,0.0,0.0,0.0
127,0.15875,-0.011365,-0.154337,9.970891,0.0,0.0,0.0
128,0.16,-0.011365,-0.149551,9.984052,0.0,0.0,0.0
129,0.16125,-0.017946,-0.136989,9.987043,0.0,0.0,0.0
130,0.1625,-0.016749,-0.175274,9.969695,0.0,0.0,0.0
131,0.16375,-0.051445,-0.184845,9.957133,0.0,0.0,0.0
132,0.165,0.002991,-0.184845,9.988239,0.0,0.0,0.0
133,0.16625,-0.011964,-0.18664,9.973882,0.0,0.0,0.0
134,0.1675,-0.019142,-0.163908,9.99482,0.0,0.0,0.0
135,0.16875,0.023928,-0.173479,9.976873,0.0,0.0,0.0
