,t,ax,ay,az
0,0.0,0.055034,-0.153738,9.906285
1,0.004166666666666667,0.049651,-0.153738,9.912267
2,0.008333333333333333,0.068793,-0.170488,9.912267
3,0.0125,0.075972,-0.147756,9.91466
4,0.016666666666666666,0.040079,-0.162711,9.918847
5,0.020833333333333332,0.040079,-0.162711,9.950552
6,0.025,0.050847,-0.180658,9.892526
7,0.029166666666666667,0.068793,-0.16331,9.909276
8,0.03333333333333333,0.114855,-0.168693,9.896116
9,0.0375,0.031106,-0.166301,9.909874
10,0.041666666666666664,0.058025,-0.182452,9.894321
11,0.04583333333333333,0.031704,-0.179461,9.924829
12,0.05,0.022133,-0.169292,9.915856
13,0.05416666666666667,0.087936,-0.183649,9.911071
14,0.058333333333333334,0.0664,-0.16331,9.91466
15,0.0625,0.049052,-0.212961,9.883553
16,0.06666666666666667,0.049052,-0.156131,9.875777
17,0.07083333333333333,0.075373,-0.154935,9.919446
18,0.075,0.112462,-0.154935,9.920642
19,0.07916666666666666,0.068195,-0.168095,9.920642
20,0.08333333333333333,0.072981,-0.166301,9.93141
21,0.0875,0.079561,-0.180059,9.903294
22,0.09166666666666666,0.043669,-0.189032,9.90449
23,0.09583333333333333,0.06999,-0.150747,9.922437
24,0.1,0.060418,-0.197407,9.879366
25,0.10416666666666667,0.060418,-0.170488,9.927222
26,0.10833333333333334,0.037088,-0.175274,9.896116
27,0.1125,0.037088,-0.175274,9.90808
28,0.11666666666666667,0.062213,-0.189032,9.898508
29,0.12083333333333333,0.10648,-0.189032,9.905089
30,0.125,0.093918,-0.167497,9.905089
31,0.12916666666666665,0.042472,-0.164506,9.915258
32,0.13333333333333333,0.042472,-0.195613,9.909874
33,0.1375,0.047258,-0.197407,9.88475
34,0.14166666666666666,0.047258,-0.197407,9.924231
35,0.14583333333333334,0.047258,-0.175274,9.924231
36,0.15,0.098105,-0.177068,9.914062
37,0.15416666666666667,0.065204,-0.166899,9.901499
38,0.15833333333333333,0.098105,-0.138185,9.884151
39,0.1625,0.072382,-0.183649,9.868598
40,0.16666666666666666,0.072382,-0.194416,9.912267
41,0.17083333333333334,0.055633,-0.194416,9.912267
42,0.175,0.027517,-0.172283,9.911071
43,0.17916666666666667,0.074177,-0.168693,9.923035
44,0.18333333333333332,0.078364,-0.159122,9.88475
45,0.1875,0.052642,-0.159122,9.905687
46,0.19166666666666665,0.091525,-0.168693,9.930213
47,0.19583333333333333,0.086141,-0.187238,9.930213
48,0.2,0.081954,-0.172283,9.900303
49,0.20416666666666666,0.078364,-0.160319,9.909276
50,0.20833333333333334,0.033499,-0.173479,9.911071
51,0.2125,0.033499,-0.17647,9.894321
52,0.21666666666666667,0.095712,-0.17647,9.898508
53,0.22083333333333333,0.081954,-0.183649,9.902098
54,0.225,0.024526,-0.168693,9.902098
55,0.22916666666666666,0.054436,-0.172283,9.907481
56,0.23333333333333334,0.098703,-0.133998,9.917651
57,0.2375,0.084945,-0.144167,9.946365
58,0.24166666666666667,0.084945,-0.187836,9.917053
59,0.24583333333333332,0.047856,-0.187836,9.92124
60,0.25,0.056231,-0.175872,9.92124
61,0.25416666666666665,0.115453,-0.163908,9.88116
62,0.2583333333333333,0.051445,-0.19322,9.905089
63,0.2625,0.051445,-0.147756,9.899705
64,0.26666666666666666,0.081954,-0.150747,9.899107
65,0.2708333333333333,0.068195,-0.177667,9.930811
66,0.275,0.058624,-0.177667,9.930811
67,0.2791666666666667,0.047856,-0.154935,9.893723
68,0.2833333333333333,0.062213,-0.190827,9.893723
69,0.2875,0.069391,-0.157328,9.88475
70,0.2916666666666667,0.088534,-0.181854,9.903294
71,0.29583333333333334,0.068793,-0.157328,9.924231
72,0.3,0.075373,-0.15314,9.924231
73,0.30416666666666664,0.072382,-0.166301,9.894919
74,0.30833333333333335,0.045463,-0.190229,9.90808
75,0.3125,0.062213,-0.195015,9.90808
76,0.31666666666666665,0.08315,-0.148953,9.912267
77,0.3208333333333333,0.022731,-0.166301,9.903294
78,0.325,0.032303,-0.211166,9.889535
79,0.32916666666666666,0.08973,-0.198006,9.920044
80,0.3333333333333333,0.102293,-0.171685,9.918249
81,0.3375,0.073579,-0.194416,9.902098
82,0.3416666666666667,0.068195,-0.150747,9.908678
83,0.3458333333333333,0.032901,-0.12323,9.890732
84,0.35,0.109471,-0.181854,9.906285
85,0.3541666666666667,0.060418,-0.17647,9.927222
86,0.35833333333333334,0.105284,-0.154935,9.905687
87,0.3625,0.105284,-0.165702,9.924829
88,0.36666666666666664,0.057427,-0.196211,9.934401
89,0.37083333333333335,0.057427,-0.149551,9.901499
90,0.375,0.057427,-0.149551,9.917053
91,0.37916666666666665,0.038883,-0.172881,9.888937
92,0.3833333333333333,0.096909,-0.139381,9.903892
93,0.3875,0.038883,-0.194416,9.916455
94,0.39166666666666666,0.058624,-0.194416,9.916455
95,0.3958333333333333,0.042472,-0.187836,9.916455
96,0.4,0.064008,-0.15314,9.906285
97,0.4041666666666667,0.09332,-0.174676,9.889535
98,0.4083333333333333,0.078963,-0.196211,9.889535
99,0.4125,0.065204,-0.179461,9.900303
100,0.4166666666666667,0.065204,-0.157328,9.922437
101,0.42083333333333334,0.07657,-0.157328,9.883553
102,0.425,0.092123,-0.181256,9.883553
103,0.42916666666666664,0.050847,-0.183649,9.925428
104,0.43333333333333335,0.083748,-0.193818,9.895517
105,0.4375,0.092123,-0.14656,9.906883
106,0.44166666666666665,0.041276,-0.134596,9.913464
107,0.4458333333333333,0.074177,-0.189631,9.889535
108,0.45,0.054436,-0.18664,9.908678
109,0.45416666666666666,0.03649,-0.175274,9.924829
110,0.4583333333333333,0.072981,-0.16331,9.90808
111,0.46249999999999997,0.081954,-0.20997,9.907481
112,0.4666666666666667,0.08973,-0.211764,9.94457
113,0.4708333333333333,0.08973,-0.184247,9.884151
114,0.475,0.05982,-0.184845,9.943972
115,0.4791666666666667,0.052642,-0.205184,9.90808
116,0.48333333333333334,0.035294,-0.181854,9.90449
