,t,ax,ay,az,wx,wy,wz
101,0.12625,2.63031,4.063012,9.278169,1.561829,-0.007941,-0.187077
102,0.1275,2.598605,4.208376,9.038289,1.473559,0.020922,-0.147676
103,0.12875,2.562713,4.241876,8.903094,1.374293,0.053603,-0.109344
104,0.13,2.549552,4.134199,8.768498,1.28923,0.080023,-0.065362
105,0.13125,2.474178,4.131208,8.739784,1.199586,0.108275,-0.016798
106,0.1325,2.420938,4.101297,8.663214,1.143844,0.14004,0.012217
107,0.13375,2.399402,4.015754,8.659624,1.094364,0.171042,0.051312
108,0.135,2.314457,4.091726,8.584849,1.058171,0.203265,0.087353
109,0.13625,2.457428,4.18385,8.574679,1.018006,0.249691,0.114995
110,0.1375,2.624926,4.383651,8.534001,0.942259,0.336586,0.129656
111,0.13875,2.6668,4.401597,8.55793,0.855822,0.449749,0.137444
112,0.14,2.651845,4.479962,8.425726,0.7309,0.582001,0.147829
113,0.14125000000000001,2.579462,4.640879,8.263612,0.634688,0.66798,0.156076
114,0.14250000000000002,2.459223,4.735395,8.08116,0.509919,0.723417,0.162795
115,0.14375000000000002,2.364706,4.61037,7.936394,0.385303,0.751516,0.177303
116,0.145,2.144567,4.511068,7.8676,0.285884,0.750753,0.191048
117,0.14625,2.021935,4.308875,7.835297,0.198683,0.741437,0.217315
118,0.1475,1.983649,4.286143,7.917849,0.11866,0.727082,0.257021
119,0.14875,1.884946,4.329214,7.884948,0.043982,0.714254,0.31261
120,0.15,1.912463,4.379463,7.778468,-0.056657,0.710588,0.3514
121,0.15125,1.968694,4.562514,7.659425,-0.160199,0.726929,0.401796
122,0.1525,2.005185,4.673182,7.404589,-0.288633,0.760527,0.446389
123,0.15375,2.136192,4.858626,7.351947,-0.436004,0.820849,0.486248
124,0.155,2.243271,4.888536,7.376473,-0.600938,0.917213,0.509308
125,0.15625,2.291127,4.706682,7.413562,-0.762359,0.999375,0.531452
126,0.1575,2.306082,4.652843,7.631309,-0.915075,1.123686,0.543669
127,0.15875,2.182254,4.551148,7.792825,-1.049771,1.206305,0.559552
128,0.16,2.071586,4.488935,7.986045,-1.169501,1.287092,0.575893
129,0.16125,1.904686,4.347758,8.060821,-1.289841,1.374141,0.60613
130,0.1625,1.872981,4.122833,8.218149,-1.407433,1.46012,0.651334
131,0.16375,1.667797,4.052843,8.122436,-1.53938,1.541212,0.692415
132,0.165,1.456032,3.981656,7.94118,-1.693928,1.627344,0.744186
133,0.16625,1.277169,3.832105,7.843672,-1.87169,1.720348,0.786488
134,0.1675,1.259821,3.930211,7.631309,-2.078315,1.8132,0.841924
135,0.16875,1.220937,3.8004,7.254439,-2.291049,1.904219,0.901789
136,0.17,1.395015,3.208176,7.273582,-2.495231,1.986838,0.971275
137,0.17125,0.384646,3.279363,7.11087,-2.70659,2.036624,1.021824
138,0.17250000000000001,0.688534,2.82353,7.191628,-2.915201,2.040136,1.075428
139,0.17375000000000002,0.518046,2.413759,7.15095,-3.092504,2.021352,1.120937
140,0.17500000000000002,0.172283,2.178664,7.086344,-3.234836,1.978286,1.162781
141,0.17625,-0.087338,1.625324,7.172485,-3.379763,1.926363,1.191797
142,0.1775,-0.408574,1.847259,7.332206,-3.493232,1.862069,1.220355
143,0.17875,0.063409,2.016551,7.791628,-3.603035,1.814574,1.238376
144,0.18,-0.434895,1.611566,7.168896,-3.667023,1.783267,1.244179
145,0.18125,-0.437288,0.942173,7.138388,-3.709172,1.781893,1.251357
146,0.1825,-0.647258,0.859023,6.848258,-3.723986,1.784184,1.249066
147,0.18375,-0.895513,0.052043,7.056433,-3.696802,1.776853,1.24311
148,0.185,-1.077966,-0.284745,6.902096,-3.633883,1.760971,1.227228
149,0.18625,-1.176072,-0.745364,6.980461,-3.540116,1.729969,1.207374
150,0.1875,-1.258026,-1.157527,7.012764,-3.419775,1.687667,1.193172
151,0.18875,-1.308275,-1.709073,7.15753,-3.263394,1.632995,1.165836
152,0.19,-1.398006,-1.814955,7.655237,-3.107012,1.570686,1.118646
153,0.19125,-1.62353,-2.000399,7.972286,-2.98377,1.479515,1.083063
154,0.1925,-1.857428,-2.052443,8.264211,-2.870149,1.383304,1.055727
155,0.19375,-2.007578,-2.048854,8.331808,-2.778825,1.315192,1.040456
156,0.195,-0.718444,-2.03689,9.038289,-2.675589,1.27518,1.03679
157,0.19625,-1.134796,-1.752144,7.79761,-2.594802,1.213941,0.988074
158,0.1975,-2.389831,-2.49691,7.788637,-2.566549,1.160796,0.951116
159,0.19875,-2.583051,-2.485544,8.617152,-2.523483,1.110705,0.911563
160,0.2,-2.203191,-2.588435,9.69452,-2.466367,1.053589,0.878118
161,0.20125,-2.427518,-2.520838,7.619345,-2.412153,0.981965,0.842077
162,0.2025,-2.532204,-2.598605,7.517052,-2.35015,0.920115,0.793819
163,0.20375000000000001,-2.552543,-2.633301,8.584251,-2.29166,0.794124,0.746019
164,0.20500000000000002,-2.61356,-2.715255,8.577072,-2.214691,0.694248,0.700814
165,0.20625000000000002,-2.483151,-2.712862,7.746164,-2.13253,0.571769,0.653931
166,0.20750000000000002,-2.353341,-3.048455,7.869395,-2.027308,0.453872,0.629954
167,0.20875,-2.233699,-3.435495,8.554939,-1.911702,0.373849,0.590248
168,0.21,-2.056631,-3.543172,8.182855,-1.786016,0.29688,0.560774
169,0.21125,-2.03689,-3.544368,8.508877,-1.660942,0.253509,0.521984
170,0.2125,-1.979462,-3.552145,9.523433,-1.540296,0.233197,0.489913
171,0.21375,-1.97348,-3.476771,9.172287,-1.426064,0.207235,0.447764
172,0.215,-2.094317,-3.495913,9.144769,-1.326646,0.159893,0.425467
173,0.21625,-2.222932,-3.499503,9.42114,-1.256702,0.116064,0.398436
174,0.2175,-2.296511,-3.328416,9.265607,-1.185536,0.049327,0.375376
175,0.21875,-2.279163,-3.165704,9.496514,-1.137736,-0.019394,0.359494
176,0.22,-2.277368,-3.102294,9.58445,-1.095739,-0.067347,0.330325
177,0.22125,-2.134397,-3.202194,9.435497,-1.049924,-0.117744,0.290619
178,0.2225,-2.107478,-3.279363,9.467202,-0.993724,-0.168598,0.244346
179,0.22375,-2.220539,-3.390629,9.476175,-0.932943,-0.227699,0.190284
180,0.225,-2.336591,-3.573082,9.222536,-0.854447,-0.329561,0.120034
181,0.22625,-2.505285,-4.09711,9.224331,-0.793819,-0.411875,0.058948
182,0.2275,-2.557927,-4.363312,9.19801,-0.724486,-0.494342,-0.012064
183,0.22875,-2.495713,-4.46381,9.266803,-0.644462,-0.552527,-0.051007
184,0.23,-2.401795,-4.46381,9.339186,-0.55833,-0.6269,-0.104305
185,0.23125,-2.31685,-4.619942,9.394221,-0.470671,-0.696233,-0.166308
186,0.2325,-2.337787,-4.841278,9.479764,-0.355981,-0.783739,-0.262366
187,0.23375,-2.092523,-4.914857,9.591031,-0.203418,-0.835358,-0.343611
188,0.23500000000000001,-1.843071,-4.738386,9.864411,-0.061086,-0.85628,-0.405767
189,0.23625000000000002,-1.377069,-4.658825,9.911071,0.057574,-0.846048,-0.465937
190,0.23750000000000002,-1.261615,-4.511667,10.202995,0.156381,-0.849102,-0.519846
191,0.23875000000000002,-1.33998,-4.574478,10.229914,0.239459,-0.859945,-0.560926
192,0.24,-1.357926,-4.563112,10.307083,0.351247,-0.879493,-0.596357
193,0.24125,-1.284945,-4.730012,10.360323,0.466548,-0.901789,-0.636674
194,0.2425,-1.258026,-4.733601,10.41476,0.585819,-0.931722,-0.692873
195,0.24375,-1.313659,-4.936393,10.536196,0.719599,-0.974024,-0.758083
196,0.245,-1.368694,-5.09073,10.613962,0.885143,-1.04351,-0.860098
197,0.24625,-1.448854,-5.38744,10.572686,1.091768,-1.125824,-0.931569
198,0.2475,-1.433898,-5.449055,10.459027,1.366505,-1.202946,-0.999222
199,0.24875,-1.001994,-5.196014,10.402796,1.613447,-1.226617,-1.058018
200,0.25,-0.511465,-4.649852,10.468,1.806022,-1.213941,-1.106276
201,0.25125000000000003,-0.376271,-4.359124,10.558329,1.961793,-1.211803,-1.136667
202,0.2525,-0.263808,-3.95055,10.725229,2.100917,-1.232725,-1.13575
203,0.25375000000000003,-0.251844,-3.802195,10.775478,2.224007,-1.27686,-1.151328
204,0.255,-0.369092,-3.614358,10.735996,2.349692,-1.322675,-1.181718
205,0.25625,-0.227916,-3.355933,10.604391,2.449874,-1.360243,-1.216232
206,0.2575,-0.089132,-3.266202,10.633703,2.565938,-1.39995,-1.245706
207,0.25875,-0.092123,-2.905484,10.389635,2.655277,-1.467756,-1.257923
208,0.26,-0.121435,-2.338984,10.32144,2.706896,-1.545794,-1.242957
209,0.26125,0.005982,-1.614557,10.351948,2.708728,-1.611462,-1.231962
210,0.2625,0.258424,-1.331605,10.395019,2.668716,-1.644754,-1.224937
211,0.26375,0.750149,-0.963709,10.435697,2.628094,-1.635591,-1.232267
212,0.265,1.069591,-0.735194,10.597811,2.604728,-1.611614,-1.242499
213,0.26625,1.08993,-0.518046,10.540383,2.601674,-1.586722,-1.273042
214,0.2675,1.202991,-0.594018,10.504491,2.64474,-1.570228,-1.291368
215,0.26875,1.283151,-0.662213,10.422537,2.72232,-1.560913,-1.308931
216,0.27,1.424925,-0.522831,10.377073,2.799442,-1.558011,-1.309389
217,0.27125,1.435095,-0.02333,10.217352,2.855183,-1.56473,-1.322217
218,0.2725,1.527817,0.620339,10.201799,2.868927,-1.580308,-1.341307
219,0.27375,1.448255,0.824925,9.900303,2.881756,-1.609324,-1.330464
220,0.275,1.656431,1.239482,9.846464,2.903289,-1.636813,-1.300837
221,0.27625,1.715055,1.772483,9.705288,2.899929,-1.668883,-1.284954
222,0.2775,1.660618,2.138585,9.596415,2.871218,-1.702939,-1.266476
223,0.27875,1.62353,2.284547,9.340383,2.823418,-1.739743,-1.25212
224,0.28,1.85683,2.446062,9.525228,2.745227,-1.772119,-1.233794
225,0.28125,1.997408,2.82353,9.880562,2.661692,-1.779602,-1.191492
226,0.28250000000000003,2.319243,3.239881,9.953543,2.551736,-1.75532,-1.180649
227,0.28375,2.511865,3.038286,10.100104,2.475225,-1.722486,-1.195768
228,0.28500000000000003,2.731406,3.062812,10.09472,2.440253,-1.669647,-1.180649
229,0.28625,2.873181,3.239881,10.012167,2.433381,-1.609018,-1.139721
230,0.28750000000000003,3.145365,3.444468,9.923633,2.434908,-1.53602,-1.096044
231,0.28875,3.229712,3.958326,9.835099,2.403906,-1.457829,-1.061988
232,0.29,3.432504,4.256831,9.705886,2.340835,-1.380555,-1.024726
233,0.29125,3.443869,4.522434,9.622736,2.256993,-1.273042,-0.974635
234,0.2925,3.553341,4.696512,9.640084,2.170403,-1.179122,-0.92378
235,0.29375,3.570091,4.873581,9.555737,2.083813,-1.10536,-0.86529
236,0.295,3.585046,4.94058,9.390034,2.001346,-1.026253,-0.802524
237,0.29625,3.59043,5.100301,9.284151,1.929875,-0.938288,-0.747393
238,0.2975,3.671188,5.338985,9.116654,1.838398,-0.874758,-0.683099
239,0.29875,3.748954,5.674578,8.99103,1.748906,-0.798553,-0.617279
240,0.3,3.781257,5.885147,8.983852,1.618792,-0.707992,-0.551153
241,0.30125,3.79023,5.97727,9.000004,1.482264,-0.633467,-0.50549
242,0.3025,3.768097,6.122036,8.928219,1.331685,-0.523664,-0.452803
243,0.30375,3.783052,6.226722,8.766105,1.206458,-0.420275,-0.42394
244,0.305,3.795614,6.293123,8.642277,1.127046,-0.332157,-0.405156
245,0.30625,3.715455,6.222535,8.583054,1.049313,-0.262671,-0.391564
246,0.3075,3.738187,6.151946,8.544769,1.003345,-0.185855,-0.388052
247,0.30875,3.708875,6.000002,8.373682,0.983034,-0.115758,-0.379194
248,0.31,3.629911,5.946164,8.35454,0.988837,-0.048411,-0.371558
249,0.31125,3.444468,5.825924,8.151748,0.999986,-0.011301,-0.360257
250,0.3125,3.41695,5.781657,8.017152,1.009454,0.035277,-0.352774
251,0.31375000000000003,3.327219,5.517848,7.980063,1.021977,0.072845,-0.339793
252,0.315,3.307479,5.52742,7.89093,1.01709,0.112704,-0.327881
253,0.31625000000000003,3.34038,5.782255,7.774878,0.97662,0.151647,-0.314748
254,0.3175,3.399602,6.139982,7.684549,0.900109,0.184175,-0.297033
255,0.31875000000000003,3.358326,6.239284,7.421937,0.791681,0.218078,-0.271682
256,0.32,3.436093,6.199205,7.502097,0.695164,0.243277,-0.23671
257,0.32125,3.354139,6.187241,7.401598,0.611017,0.286037,-0.195934
258,0.3225,3.457628,6.248258,7.34417,0.502894,0.336739,-0.14844
259,0.32375,3.322434,6.253641,7.326822,0.407752,0.382706,-0.094531
260,0.325,3.381058,6.285944,7.201797,0.318718,0.433714,-0.042302
261,0.32625,3.387638,6.418148,6.981059,0.227699,0.48579,0.004734
262,0.3275,3.262613,6.406184,6.808776,0.149509,0.545349,0.051618
263,0.32875,3.241078,6.500102,6.702296,0.072998,0.617279,0.086284
264,0.33,3.147758,6.529414,6.615556,-0.004734,0.691499,0.124769
265,0.33125,3.050848,6.388238,6.603592,-0.084757,0.733801,0.16982
266,0.3325,2.850449,6.288935,6.540182,-0.170431,0.776104,0.207999
267,0.33375,2.797807,6.423532,6.568896,-0.281608,0.820697,0.225256
268,0.335,2.712862,6.323033,6.635297,-0.383317,0.874453,0.228005
269,0.33625,2.706282,6.287739,6.672385,-0.47006,0.931263,0.228463
270,0.3375,2.815155,6.266204,6.759723,-0.548251,0.982118,0.21762
271,0.33875,2.755335,6.119045,6.798009,-0.601396,1.032056,0.197462
272,0.34,2.59023,5.950949,6.834499,-0.639728,1.06825,0.1996
273,0.34125,2.505883,5.75055,6.769893,-0.677602,1.074053,0.204487
274,0.3425,2.34018,5.761916,6.624529,-0.71013,1.079551,0.218078
275,0.34375,2.397608,5.794219,6.522236,-0.773507,1.085965,0.246789
276,0.34500000000000003,2.428116,5.855835,6.497111,-0.868192,1.11101,0.290008
277,0.34625,2.52682,6.056234,6.378666,-0.994793,1.154076,0.355065
278,0.34750000000000003,2.919243,6.175875,6.476174,-1.191186,1.255022,0.407447
279,0.34875,3.162713,6.24407,6.464808,-1.385136,1.375057,0.451582
280,0.35000000000000003,3.209971,6.248258,6.60419,-1.596343,1.512654,0.485485
281,0.35125,3.256631,6.394818,6.69751,-1.817781,1.657277,0.523816
282,0.3525,3.24048,6.366702,6.785446,-2.001652,1.746157,0.547946
283,0.35375,3.125624,6.242874,6.988238,-2.172541,1.879631,0.590248
284,0.355,2.818745,5.675177,7.054041,-2.339307,1.959807,0.658207
285,0.35625,2.660818,5.569294,7.238886,-2.46652,2.010662,0.7028
286,0.3575,2.342573,5.498108,7.381857,-2.634508,2.041816,0.731969
287,0.35875,1.818545,5.286343,7.147361,-2.785544,2.061669,0.797942
288,0.36,2.101496,4.919045,6.87099,-2.875036,2.094503,0.855516
289,0.36125,1.682154,4.691128,6.931408,-3.023782,2.094961,0.89339
290,0.3625,1.220937,4.799403,6.451647,-3.172833,2.096947,0.944702
291,0.36375,1.188036,4.396811,6.443273,-3.279429,2.110691,0.974788
292,0.365,1.215553,4.186243,6.280561,-3.404962,2.149023,1.016479
293,0.36625,1.284945,3.890131,6.275775,-3.528204,2.194685,1.04183
294,0.3675,1.152742,4.072584,5.965306,-3.637701,2.213775,1.041219
295,0.36875,1.054636,3.667598,6.244668,-3.781713,2.255772,1.06153
296,0.37,0.824327,3.474378,6.074778,-3.861278,2.285551,1.085354
297,0.37125,0.880558,2.86361,6.595217,-3.915339,2.292576,1.122464
298,0.3725,0.554536,2.821137,6.70409,-3.96879,2.284635,1.145982
299,0.37375,0.062811,2.413161,6.418746,-3.998417,2.24951,1.181871
300,0.375,-0.055034,2.135594,6.605984,-3.997195,2.211178,1.226922
301,0.37625000000000003,-0.154935,1.54995,6.544369,-3.958405,2.167502,1.262505
302,0.3775,-0.095114,1.475773,6.3673,-3.921448,2.121534,1.278235
303,0.37875000000000003,-0.311665,1.094118,6.769893,-3.88724,2.087784,1.298699
304,0.38,-0.608375,0.652044,7.018746,-3.822946,2.076788,1.321301
305,0.38125000000000003,-0.509073,0.333798,6.858427,-3.716503,2.050368,1.326188
306,0.3825,-0.936191,0.285942,6.821339,-3.636785,2.014174,1.319926
307,0.38375000000000004,-1.035493,-0.101694,7.005586,-3.545155,1.981646,1.304349
308,0.385,-1.074377,-0.391824,7.036094,-3.435352,1.937969,1.283733
309,0.38625,-1.203589,-0.628714,7.084549,-3.325549,1.870468,1.238223
310,0.3875,-1.645065,-1.082154,7.138986,-3.168862,1.760818,1.189354
311,0.38875,-1.771286,-1.281356,7.348358,-3.022713,1.633758,1.145524
312,0.39,-1.762313,-1.707278,7.403393,-2.818684,1.531591,1.14079
313,0.39125,-1.368096,-1.744965,8.379066,-2.571436,1.448055,1.087339
314,0.3925,-1.901695,-1.38664,9.351748,-2.454914,1.362687,1.015715
315,0.39375,-1.453041,0.044865,6.643671,-2.347096,1.208596,0.969748
316,0.395,-1.497308,-0.955932,5.681757,-2.247983,1.085201,0.933401
317,0.39625,-2.733799,-1.668993,7.803592,-2.163684,0.999833,0.889877
318,0.3975,-1.581057,-1.87358,9.450452,-2.088242,0.921948,0.849713
319,0.39875,-1.828116,-1.814955,8.325228,-2.006539,0.833678,0.810312
320,0.4,-1.71685,-1.912463,8.776873,-1.930486,0.753502,0.75396
321,0.40125,-1.612762,-2.11346,9.20459,-1.857029,0.683252,0.704938
322,0.4025,-1.961516,-2.502294,9.358927,-1.752877,0.621097,0.656374
323,0.40375,-1.895115,-2.502294,8.995816,-1.647655,0.543975,0.602007
324,0.405,-1.959123,-2.769692,9.023334,-1.561218,0.472656,0.558941
325,0.40625,-1.998605,-2.854637,9.466604,-1.44439,0.4189,0.51389
326,0.40750000000000003,-2.067398,-2.991626,9.284151,-1.320079,0.33903,0.44532
327,0.40875,-1.983649,-3.063411,9.175278,-1.185994,0.249538,0.394924
328,0.41000000000000003,-1.941775,-3.159722,9.049655,-1.017395,0.191506,0.351858
329,0.41125,-1.832902,-3.062812,9.259027,-0.890183,0.107359,0.309097
330,0.41250000000000003,-1.825125,-2.972483,9.403194,-0.798858,0.036651,0.266948
331,0.41375,-1.576271,-3.02034,9.962516,-0.707992,-0.049174,0.230907
332,0.41500000000000004,-1.768894,-2.9671,9.680163,-0.644462,-0.135917,0.193644
333,0.41625,-1.734198,-2.852244,9.899705,-0.563828,-0.203418,0.158824
334,0.4175,-1.689332,-2.951546,9.735796,-0.503658,-0.254119,0.119882
335,0.41875,-1.521236,-2.924029,9.595816,-0.440739,-0.298254,0.078648
336,0.42,-1.509272,-2.994019,9.658628,-0.3908,-0.343306,0.031612
337,0.42125,-1.58345,-3.068794,9.784251,-0.330325,-0.387441,-0.016646
338,0.4225,-1.734796,-3.201596,9.833902,-0.240528,-0.431881,-0.06918
339,0.42375,-1.799402,-3.361915,10.052247,-0.161421,-0.488081,-0.119729
340,0.425,-1.860419,-3.552145,10.073184,-0.064598,-0.546418,-0.171194
341,0.42625,-1.875972,-3.7005,10.096514,0.036804,-0.594524,-0.22434
342,0.4275,-1.8,-3.774079,10.318449,0.1434,-0.6269,-0.290619
343,0.42875,-1.795215,-3.836891,10.335797,0.233503,-0.673173,-0.376598
344,0.43,-1.809572,-3.875774,10.139585,0.369878,-0.729983,-0.440891
345,0.43125,-1.725225,-3.722633,10.289137,0.50717,-0.791528,-0.521526
346,0.4325,-1.708475,-3.701696,10.458429,0.655152,-0.863457,-0.576198
347,0.43375,-1.722832,-3.618545,10.295717,0.78771,-0.911868,-0.612544
348,0.435,-1.198804,-3.500101,10.254441,0.91813,-0.945771,-0.653931
