,t,ax,ay,az,wx,wy,wz
253,0.31625000000000003,-0.214157,-0.63649,10.35135,-0.321467,-0.226172,-0.050549
254,0.3175,-0.285344,-0.708873,10.444072,-0.323758,-0.22434,-0.073151
255,0.31875000000000003,-0.329611,-0.767497,10.523633,-0.319635,-0.224492,-0.083841
256,0.32,-0.407976,-0.875773,10.597811,-0.3149,-0.229532,-0.089644
257,0.32125,-0.399601,-0.915852,10.792826,-0.306196,-0.241139,-0.088117
258,0.3225,-0.381056,-0.954736,10.84487,-0.293367,-0.253967,-0.075289
259,0.32375,-0.327218,-0.957727,10.880164,-0.281608,-0.257021,-0.063529
260,0.325,-0.259621,-0.946959,10.956734,-0.264504,-0.259617,-0.055741
261,0.32625,-0.202193,-0.859023,10.99801,-0.25977,-0.257632,-0.041691
262,0.3275,-0.084945,-0.899701,11.002198,-0.253814,-0.249232,-0.026114
263,0.32875,-0.04666,-0.907477,11.027322,-0.252898,-0.237779,-0.015729
264,0.33,0.094516,-0.902692,11.095518,-0.253967,-0.222507,-0.014202
265,0.33125,0.156131,-1.001396,11.083554,-0.260533,-0.204945,-0.022449
266,0.3325,0.119042,-1.052243,11.126026,-0.258548,-0.189673,-0.036499
267,0.33375,0.049651,-1.142572,11.204391,-0.257326,-0.178525,-0.047342
268,0.335,0.039481,-1.273579,11.246266,-0.245567,-0.173943,-0.063835
269,0.33625,0.021535,-1.434497,11.278569,-0.224492,-0.170889,-0.073609
270,0.3375,-0.002392,-1.64686,11.303693,-0.197614,-0.172111,-0.0872
271,0.33875,-0.032303,-1.729412,11.318649,-0.160504,-0.170889,-0.094073
272,0.34,0.002991,-1.879562,11.29831,-0.109344,-0.172263,-0.097738
273,0.34125,-0.017946,-1.930409,11.429915,-0.057726,-0.173638,-0.087048
274,0.3425,-0.008374,-1.81017,11.321041,-0.020463,-0.17486,-0.070554
275,0.34375,0.148953,-1.742573,11.367701,0.015882,-0.170584,-0.043676
276,0.34500000000000003,0.250648,-1.645663,11.427522,0.038942,-0.159588,-0.020005
277,0.34625,0.338584,-1.564307,11.471191,0.046425,-0.142178,-0.004734
278,0.34750000000000003,0.407378,-1.344766,11.513065,0.035124,-0.123089,0.019394
279,0.34875,0.49651,-1.055234,11.599207,0.012522,-0.099723,0.043982
280,0.35000000000000003,0.530608,-0.969691,11.632707,-0.029168,-0.067958,0.056505
281,0.35125,0.421136,-0.817747,11.765508,-0.070402,-0.040622,0.068264
282,0.3525,0.26979,-0.792622,11.822338,-0.118965,-0.01466,0.081397
283,0.35375,0.135792,-0.793818,11.962318,-0.145233,0.007024,0.100334
284,0.355,-0.072382,-0.930209,12.005389,-0.157603,0.02138,0.120187
285,0.35625,-0.101694,-1.213759,12.075379,-0.151799,0.031764,0.132557
286,0.3575,-0.012562,-1.239482,12.116655,-0.132863,0.044135,0.140804
287,0.35875,-0.014356,-1.391426,12.151949,-0.091171,0.061086,0.139277
288,0.36,0.039481,-1.486541,12.137592,-0.05177,0.082772,0.133932
289,0.36125,0.117248,-1.611566,12.110075,0.006414,0.109497,0.116827
290,0.3625,0.140578,-1.64686,12.096914,0.07483,0.130572,0.099112
291,0.36375,0.188434,-1.735394,11.889337,0.145996,0.160962,0.07254
292,0.365,0.25304,-1.770688,11.836096,0.218078,0.192727,0.048105
293,0.36625,0.231505,-1.673181,11.712268,0.271224,0.203265,0.035124
294,0.3675,0.12323,-1.4668,11.62493,0.311083,0.209526,0.03039
295,0.36875,0.058624,-1.390828,11.453843,0.330172,0.207694,0.02871
296,0.37,0.049651,-1.278963,11.367701,0.341779,0.20525,0.038026
297,0.37125,0.11306,-1.232303,11.258828,0.344986,0.202959,0.055283
298,0.3725,0.102293,-1.168295,11.191829,0.34468,0.205403,0.073761
299,0.37375,0.210568,-1.092323,11.170892,0.33567,0.213802,0.087811
300,0.375,0.172283,-0.970289,11.143374,0.321315,0.229227,0.098807
301,0.37625000000000003,0.218943,-0.871585,11.069197,0.312304,0.256105,0.100945
302,0.3775,0.254835,-0.855434,10.996814,0.298713,0.285426,0.09896
303,0.37875000000000003,0.230309,-0.781256,10.925029,0.289855,0.30925,0.098349
304,0.38,0.234496,-0.895513,10.756933,0.29184,0.333532,0.079717
305,0.38125000000000003,0.156131,-0.960718,10.616953,0.296116,0.350178,0.052381
306,0.3825,0.008973,-0.975673,10.45484,0.314137,0.355065,0.032833
307,0.38375000000000004,-0.085543,-1.103091,10.37468,0.347124,0.35537,0.010079
308,0.385,-0.108873,-1.135992,10.271789,0.387441,0.348803,0.005955
309,0.38625,-0.128016,-0.980459,10.11805,0.419969,0.342389,0.003054
310,0.3875,-0.157328,-0.941575,9.968498,0.434935,0.343153,-0.003207
311,0.38875,-0.159122,-0.711864,9.895517,0.442877,0.346513,-0.00061
312,0.39,-0.157328,-0.626321,9.816554,0.428216,0.350636,0.006872
313,0.39125,-0.15314,-0.32662,9.752546,0.395993,0.348651,0.011911
314,0.3925,-0.278763,-0.241675,9.640084,0.345444,0.34804,0.005497
315,0.39375,-0.440279,-0.058025,9.57129,0.296727,0.339335,-0.002596
316,0.395,-0.432502,-0.019142,9.401399,0.247247,0.328645,-0.006261
317,0.39625,-0.579661,-0.021535,9.306285,0.208457,0.315359,-0.01298
318,0.3975,-0.668793,-0.037088,9.261419,0.170736,0.288022,-0.01237
319,0.39875,-0.702293,-0.12981,9.208777,0.14844,0.244498,-0.001832
320,0.4,-0.736989,-0.251246,9.175278,0.144316,0.21365,0.002901
321,0.40125,-0.71665,-0.442672,9.177671,0.155159,0.185244,0.001221
322,0.4025,-0.565902,-0.48993,9.190233,0.184786,0.169209,-0.000916
323,0.40375,-0.530608,-0.575473,9.296115,0.222354,0.162642,-0.016493
324,0.405,-0.355334,-0.611964,9.331409,0.261144,0.167835,-0.042913
325,0.40625,-0.329611,-0.621535,9.316454,0.296269,0.191353,-0.076358
326,0.40750000000000003,-0.296111,-0.726221,9.284749,0.33903,0.227699,-0.124005
327,0.40875,-0.217746,-0.671784,9.150153,0.37446,0.263741,-0.167377
328,0.41000000000000003,-0.250648,-0.561116,9.065208,0.391869,0.295811,-0.192727
329,0.41125,-0.490528,-0.464207,8.799006,0.394924,0.304974,-0.21197
330,0.41250000000000003,-0.620937,-0.345164,8.665607,0.386983,0.286648,-0.191506
331,0.41375,-0.856032,-0.183649,8.502895,0.363617,0.24068,-0.151189
332,0.41500000000000004,-1.080359,-0.090329,8.418548,0.326812,0.173943,-0.08491
333,0.41625,-1.135992,0.041276,8.379664,0.28283,0.100487,-0.011148
334,0.4175,-1.160518,0.173479,8.38445,0.220675,0.024434,0.05177
335,0.41875,-1.174875,0.259023,8.416753,0.156228,-0.036957,0.086895
336,0.42,-1.020538,0.250049,8.379066,0.099571,-0.081397,0.110719
337,0.42125,-0.827916,0.15972,8.377271,0.059712,-0.105679,0.104305
338,0.4225,-0.806979,-0.0664,8.310871,0.039248,-0.114231,0.087506
339,0.42375,-0.696909,-0.229112,8.300103,0.037873,-0.103694,0.047494
340,0.425,-0.662213,-0.38644,8.242077,0.04444,-0.094073,0.009621
341,0.42625,-0.689132,-0.444466,8.213961,0.057574,-0.080176,-0.03375
342,0.4275,-0.728614,-0.501894,8.193024,0.078801,-0.061544,-0.059864
343,0.42875,-0.613758,-0.588036,8.178667,0.110719,-0.042607,-0.073303
344,0.43,-0.524626,-0.609571,8.135596,0.134695,-0.017104,-0.080634
